,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,2002,34509
2,n1,ひろ１００１,2022,14348
3,n2,ニャンニャンマン,1254,9575
4,n5,ＤＭＺ,1943,9014
5,n10,ミルリ,2054,8595
6,n23,嶋太郎,1927,8230
7,n6,ＬＡ：ＮＡ,1782,6507
8,n19,つらあじ,1408,6461
9,n8,Mｉnelva,2000,5928
10,n9,おばさんULT,2000,4958
11,n2,きぃちゃ,667,4736
12,n21,DarkGradation,2000,4376
13,n1,毒おじや,2000,4275
14,n0,叢雲のジュウザ,1256,4224
15,n1,☆もいちゃん☆,1881,4130
16,n10,ファルコンパンチ,1991,4117
17,n1,ブレイブスカイ,2035,3828
18,n25,ﾏｰｺﾞｯﾄ,2051,3797
19,n9,武神゜,2031,3710
20,n9,†金獅子姫†,2001,3638
21,n7,れっどしーふ,2031,3632
22,n1,死神のJ,1579,3415
23,n1,新羅三郎,1812,3386
24,n8,ティダ射手,2000,3381
25,n10,pikashu,2001,3270
26,n10,迷える妖精,2001,3261
27,n1,段四郎,1897,3261
28,n0,shnzi,1714,3158
29,n9,☆セントレア☆,2000,3075
30,n7,gingingin,2008,3065
31,n9,大木陸,1917,3035
32,n9,らぶのーと♪,2000,3001
33,n20,八番手,2000,2987
34,n6,エルスト,1127,2951
35,n8,コマ足,2000,2884
36,n20,PersephoneP,2000,2876
37,n6,パラヌス,1933,2849
38,n0,†Einzbern,1191,2839
39,n1,DancingBravo,1784,2768
40,n9,漁師コンピュータ,1841,2750
41,n2,２２３２,2019,2686
42,n9,浅研,2008,2671
43,n1,潜伏期間,1953,2630
44,n16,neon43,2010,2617
45,n8,雷神の弓,2000,2607
46,n13,ゆめごん,2000,2607
47,n16,◇妖精◇,2003,2604
48,n2,ナットウキナーゼ,1861,2591
49,n8,_Jun_,1952,2580
50,n2,☆夢露くん☆,1356,2559
51,n1,啓士郎,2009,2553
52,n1,奇襲,1860,2542
53,n0,醤油取って,2000,2533
54,n9,Rosenritter2,1315,2516
55,n9,LOVEマシーン♪,2000,2480
56,n9,クレモル,2000,2476
57,n16,お試しください♪,2033,2464
58,n10,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2451
59,n1,RSQ_RAY,1940,2451
60,n4,魔女の使いジジ,2032,2429
61,n12,schｉller,1803,2388
62,n19,AllRangeClear☆,2000,2387
63,n10,つよみん,2038,2364
64,n22,δsnowδ,2000,2364
65,n6,コールドプレイ,2003,2352
66,n10,AiryKuroe,2011,2341
67,n2,＄デビル＄,2000,2330
68,n10,ぽこっさん,2000,2320
69,n16,きゃぴ☆,2001,2309
70,n11,北国ウルフ,2000,2291
71,n9,マーキψ,1852,2248
72,n23,レミニセンス,2000,2229
73,n10,ピアッサ,975,2223
74,n9,Lionel・MessiⅡ,2000,2221
75,n10,Ψmo☆moΨ,1797,2195
76,n10,＋ゆい＋,1916,2191
77,n0,ダーシュ！,2000,2167
78,n8,ペったー,1585,2162
79,n8,∬purposefire∬,2000,2152
80,n16,Ψ榴Ψ,2000,2127
81,n20,苺桜三玖,1946,2121
82,n19,dokuringo,2004,2119
83,n8,チャットとろい,1127,2119
84,n1,＄reef＄,2000,2111
85,n6,殺し屋さん卍,1567,2089
86,n4,戦慄のおっさん,2030,2079
87,n4,高天原ゆとり,2000,2068
88,n9,青髭のティーチ,2000,2063
89,n24,お前もう船降りろ,2000,2057
90,n10,チャット入力苦手,1255,2006
91,n4,私は返事出来ん,1256,2005
92,n9,佐々木のぞみ,1973,1998
93,n8,チーズグラタン,1897,1993
94,n0,amagon,2010,1979
95,n2,jun53,920,1972
96,n8,超越ゆめんごⅤ,1823,1968
97,n19,リンチェンコ,2000,1966
98,n16,中辛ねーちゃん,1960,1960
99,n8,ソルディエンヌ,1812,1955
100,n11,bsk団,2000,1954
