,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,2001,34283
2,n1,ひろ１００１,2010,13312
3,n2,ニャンニャンマン,953,9572
4,n10,ミルリ,2044,8270
5,n4,ＤＭＺ,1859,8235
6,n23,嶋太郎,1861,7506
7,n19,つらあじ,1408,6461
8,n6,ＬＡ：ＮＡ,1774,6416
9,n8,Mｉnelva,2000,5928
10,n9,おばさんULT,2000,4958
11,n2,きぃちゃ,667,4736
12,n20,DarkGradation,2000,4375
13,n0,叢雲のジュウザ,1251,4224
14,n1,毒おじや,1993,4133
15,n1,☆もいちゃん☆,1786,4053
16,n9,武神゜,2031,3710
17,n1,ブレイブスカイ,2031,3693
18,n7,れっどしーふ,2029,3604
19,n25,ﾏｰｺﾞｯﾄ,2044,3592
20,n9,†金獅子姫†,2000,3498
21,n1,死神のJ,1574,3389
22,n1,新羅三郎,1812,3386
23,n8,ティダ射手,2000,3381
24,n10,pikashu,2001,3270
25,n10,迷える妖精,2001,3235
26,n10,ファルコンパンチ,1890,3116
27,n0,shnzi,1673,3077
28,n9,☆セントレア☆,2000,3075
29,n1,段四郎,1856,3005
30,n9,らぶのーと♪,2000,3001
31,n7,gingingin,2005,2990
32,n20,八番手,2000,2987
33,n6,エルスト,1119,2948
34,n9,大木陸,1887,2935
35,n8,コマ足,1999,2884
36,n20,PersephoneP,2000,2876
37,n6,パラヌス,1933,2849
38,n0,†Einzbern,1191,2839
39,n1,DancingBravo,1784,2768
40,n1,潜伏期間,1953,2630
41,n9,漁師コンピュータ,1786,2629
42,n16,neon43,2010,2617
43,n8,雷神の弓,2000,2607
44,n12,ゆめごん,2000,2607
45,n2,ナットウキナーゼ,1861,2591
46,n2,☆夢露くん☆,1343,2559
47,n0,醤油取って,2000,2533
48,n9,Rosenritter2,1303,2516
49,n2,２２３２,2012,2506
50,n1,啓士郎,2005,2504
51,n9,浅研,2000,2503
52,n8,_Jun_,1924,2481
53,n16,お試しください♪,2033,2464
54,n9,クレモル,1997,2459
55,n9,LOVEマシーン♪,1986,2455
56,n10,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2451
57,n1,RSQ_RAY,1928,2417
58,n16,◇妖精◇,1984,2407
59,n12,schｉller,1803,2388
60,n19,AllRangeClear☆,2000,2386
61,n22,δsnowδ,2000,2364
62,n7,コールドプレイ,2002,2347
63,n1,奇襲,1820,2343
64,n4,魔女の使いジジ,2028,2332
65,n2,＄デビル＄,2000,2330
66,n10,ぽこっさん,2000,2320
67,n16,きゃぴ☆,2001,2309
68,n11,北国ウルフ,2000,2291
69,n9,マーキψ,1848,2240
70,n10,AiryKuroe,2008,2235
71,n23,レミニセンス,2000,2229
72,n10,ピアッサ,974,2223
73,n9,Lionel・MessiⅡ,2000,2221
74,n10,つよみん,2031,2217
75,n10,＋ゆい＋,1916,2191
76,n8,ペったー,1585,2162
77,n8,∬purposefire∬,2000,2152
78,n10,Ψmo☆moΨ,1781,2152
79,n20,苺桜三玖,1946,2121
80,n19,dokuringo,2004,2119
81,n9,チャットとろい,1080,2117
82,n1,＄reef＄,2000,2090
83,n4,高天原ゆとり,2000,2068
84,n9,青髭のティーチ,2000,2063
85,n1,ダーシュ！,1980,2059
86,n24,お前もう船降りろ,2000,2057
87,n4,戦慄のおっさん,2027,2041
88,n10,チャット入力苦手,1068,2004
89,n6,殺し屋さん卍,1559,2002
90,n4,私は返事出来ん,1156,1997
91,n8,チーズグラタン,1897,1993
92,n0,amagon,2010,1979
93,n2,jun53,920,1972
94,n16,Ψ榴Ψ,1975,1969
95,n9,超越ゆめんごⅤ,1823,1968
96,n19,リンチェンコ,2000,1966
97,n8,ソルディエンヌ,1812,1955
98,n11,bsk団,2000,1954
99,n20,∬Veloce∬,1974,1923
100,n2,kino2,979,1923
