,職業,キャラクター,レベル,ポイント
1,,krisu,1811,13475
2,,Tengallon,1520,9654
3,,キュウチャン,1166,7597
4,,ミツリン,1729,6196
5,,♪D－cyan♪,1428,6189
6,,ロザリナ☆,1698,5382
7,,jeil,978,5134
8,,mttt,1826,5042
9,,七色インコ,615,4860
10,,♪もも,1450,4346
11,,∴ジャヌψ,1292,4266
12,,槍まーりも,1461,4228
13,,takakazuma,975,4158
14,,ﾌｪﾘｯｸｽ,1253,3785
15,,りるどーぷ,1643,3267
16,,たいやきあんこ,1827,3258
17,,不協和音♪,1251,3246
18,,トト・レイニス,1597,3185
19,,レジェンド石橋,1819,3055
20,,夜刃神,1560,2848
21,,筋肉♂パイセン,1657,2793
22,,桃牙,1285,2760
23,,ルベーグ2世,1801,2724
24,,ﾌｪﾘｱ,1782,2705
25,,Liliel,1729,2647
26,,ζhaluluζ,1805,2643
27,,ちゃらめる,1745,2628
28,,ﾄﾛﾄﾛｵﾖﾖ,528,2561
29,,セヴィ・ティセス,1418,2545
30,,‐鏡月‐,1573,2499
31,,shogi,1787,2485
32,,ザンゾウ,922,2462
33,,＄ＨＩＤＥ＄,1740,2426
34,,二階堂パンパース,1816,2409
35,,しーふ君,888,2280
36,,超炒飯,1012,2201
37,,Inocent,1740,2195
38,,ｋａｚｕｋｕｎ剣,1692,2175
39,,アバブ,1795,2166
40,,２式改,1597,2157
41,,天日槍,1315,2150
42,,サイバーナイト,1723,2117
43,,てのひら,1574,2111
44,,misya☆,1242,2105
45,,弐華威堂,1738,2102
46,,anderson,1286,2070
47,,小茉里,1105,2066
48,,【愛】チェルシー,1469,2055
49,,RhymeDealer,1298,2010
50,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1115,2005
51,,アリス☆☆,1295,1977
52,,夜廻まるか,1744,1976
53,,黄金卿の案内人,1008,1908
54,,∬ましゅまろ∬,1651,1903
55,,†盗掘者†,989,1893
56,,FalkeNaze,1708,1881
57,,ｱﾆﾘｿ,1811,1879
58,,～マハルコ～，,1225,1879
59,,RockAce,1647,1849
60,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
61,,†LightSide†,1746,1805
62,,むぎちゃ。,1722,1803
63,,永遠の暗闇,1707,1798
64,,元団長さん,1774,1796
65,,アルス君,1630,1783
66,,otasam,1372,1764
67,,ｍｅｒｙ,1432,1759
68,,＠みゆ＠,1259,1747
69,,陽奈♪,1584,1744
70,,アリス・ワンダー,1814,1736
71,,子供部屋おばさん,1720,1728
72,,ラクサスドレアン,1779,1725
73,,エルロン5,1738,1718
74,,豹弦,1733,1717
75,,しらすたっぷ。,1761,1703
76,,筋弛緩剤,1171,1679
77,,更級？,1085,1665
78,,ひるの,1692,1653
79,,Jamii,1589,1653
80,,べルカンプ,1732,1638
81,,ψXENOψ,1824,1635
82,,ＣＯＯＬ－ＪＯＥ,1341,1629
83,,やわら,1008,1627
84,,グライムズ01,1754,1619
85,,ネコ・ジャラシ,1714,1607
86,,emg4159,1498,1606
87,,エルネスティ,1507,1601
88,,思いやりGDX,1808,1597
89,,Ameron,927,1593
90,,870＠支援,1061,1590
91,,CROSSJUSTICE,1492,1588
92,,†大和なでし子,1493,1586
93,,☆キノ♪,1727,1579
94,,近代的なsouei,1555,1573
95,,ボイスブリザード,1491,1568
96,,48号,1680,1565
97,,サクラサケ,1733,1558
98,,watarium,1672,1545
99,,かなで。,1587,1534
100,,シーシャ,1356,1530
