,職業,キャラクター,レベル,ポイント
1,,krisu,1813,13477
2,,Tengallon,1534,9824
3,,キュウチャン,1178,7607
4,,ミツリン,1753,6285
5,,♪D－cyan♪,1432,6197
6,,ロザリナ☆,1698,5382
7,,jeil,978,5137
8,,mttt,1827,5054
9,,七色インコ,615,4860
10,,♪もも,1451,4346
11,,∴ジャヌψ,1298,4269
12,,槍まーりも,1461,4228
13,,takakazuma,977,4158
14,,あすみす,1281,4093
15,,ﾌｪﾘｯｸｽ,1253,3785
16,,たいやきあんこ,1836,3505
17,,りるどーぷ,1646,3283
18,,不協和音♪,1267,3259
19,,レジェンド石橋,1830,3247
20,,トト・レイニス,1597,3185
21,,夜刃神,1567,2908
22,,筋肉♂パイセン,1657,2793
23,,桃牙,1294,2777
24,,ﾌｪﾘｱ,1796,2772
25,,ζhaluluζ,1821,2749
26,,ルベーグ2世,1802,2729
27,,Liliel,1733,2678
28,,ちゃらめる,1753,2675
29,,セヴィ・ティセス,1422,2563
30,,ﾄﾛﾄﾛｵﾖﾖ,529,2561
31,,ザンゾウ,924,2547
32,,CherryShuffle,997,2516
33,,‐鏡月‐,1573,2499
34,,二階堂パンパース,1828,2490
35,,shogi,1788,2486
36,,＄ＨＩＤＥ＄,1750,2447
37,,しーふ君,888,2280
38,,ｋａｚｕｋｕｎ剣,1708,2259
39,,超炒飯,1015,2201
40,,Inocent,1740,2195
41,,アバブ,1801,2179
42,,２式改,1600,2159
43,,天日槍,1320,2150
44,,サイバーナイト,1741,2139
45,,てのひら,1574,2111
46,,misya☆,1248,2109
47,,弐華威堂,1738,2102
48,,小茉里,1109,2079
49,,anderson,1290,2070
50,,アリス・ワンダー,1829,2061
51,,【愛】チェルシー,1470,2055
52,,∬ましゅまろ∬,1676,2028
53,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
54,,RhymeDealer,1298,2010
55,,アリス☆☆,1301,1984
56,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
57,,夜廻まるか,1744,1976
58,,黄金卿の案内人,1009,1943
59,,ｱﾆﾘｿ,1820,1940
60,,むぎちゃ。,1750,1919
61,,†盗掘者†,994,1897
62,,†LightSide†,1774,1895
63,,～マハルコ～，,1233,1892
64,,FalkeNaze,1708,1881
65,,アルス君,1658,1881
66,,RockAce,1655,1875
67,,ψXENOψ,1833,1854
68,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
69,,陽奈♪,1611,1839
70,,元団長さん,1780,1817
71,,永遠の暗闇,1719,1814
72,,思いやりGDX,1823,1784
73,,ｍｅｒｙ,1443,1783
74,,しらすたっぷ。,1800,1775
75,,otasam,1375,1764
76,,ラクサスドレアン,1800,1760
77,,れもんψ,1819,1758
78,,子供部屋おばさん,1726,1748
79,,＠みゆ＠,1259,1747
80,,豹弦,1736,1720
81,,エルロン5,1738,1718
82,,ひるの,1710,1714
83,,Jamii,1598,1689
84,,筋弛緩剤,1171,1679
85,,更級？,1090,1665
86,,ＣＯＯＬ－ＪＯＥ,1350,1647
87,,サクラサケ,1798,1645
88,,emg4159,1508,1644
89,,＊鬼鮫＊,1819,1643
90,,ボイスブリザード,1510,1641
91,,べルカンプ,1732,1638
92,,近代的なsouei,1569,1634
93,,やわら,1009,1627
94,,グライムズ01,1754,1619
95,,ネコ・ジャラシ,1714,1607
96,,エルネスティ,1507,1601
97,,Ameron,927,1594
98,,†大和なでし子,1494,1591
99,,870＠支援,1061,1590
100,,CROSSJUSTICE,1492,1588
