,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,1798,32180
2,n2,ニャンニャンマン,905,9453
3,n4,ＤＭＺ,1460,6645
4,n6,ＬＡ：ＮＡ,1738,6156
5,n10,ミルリ,1836,5551
6,n2,きぃちゃ,666,4736
7,n23,嶋太郎,1511,4690
8,n0,叢雲のジュウザ,1189,4224
9,n21,DarkGradation,1751,4014
10,n1,☆もいちゃん☆,1456,3838
11,n9,おばさんULT,1768,3393
12,n1,新羅三郎,1709,3141
13,n1,死神のJ,1390,3111
14,n6,エルスト,1063,2895
15,n8,Mｉnelva,1785,2846
16,n0,†Einzbern,1191,2839
17,n0,DancingBravo,1745,2619
18,n2,☆夢露くん☆,1248,2559
19,n1,毒おじや,1619,2513
20,n0,shnzi,1399,2357
21,n8,大木陸,1513,2280
22,n1,ブレイブスカイ,1801,2238
23,n10,ピアッサ,967,2223
24,n10,pikashu,1802,2221
25,n20,八番手,1825,2191
26,n8,武神゜,1822,2169
27,n1,段四郎,1445,2138
28,n8,ペったー,1547,2123
29,n9,チャットとろい,1044,2093
30,n8,_Jun_,1725,2073
31,n9,らぶのーと♪,1816,2045
32,n13,ゆめごん,1801,2010
33,n2,jun53,920,1972
34,n10,チャット入力苦手,1019,1964
35,n4,私は返事出来ん,1080,1937
36,n9,雷神の弓,1674,1905
37,n7,gingingin,1755,1887
38,n2,２２３２,1685,1874
39,n8,ソルディエンヌ,1732,1868
40,n9,†金獅子姫†,1703,1836
41,n7,腰痛の爺,1805,1832
42,n3,ナットウキナーゼ,1404,1817
43,n22,δsnowδ,1804,1809
44,n8,☆セントレア☆,1754,1801
45,n8,ティダ射手,1463,1789
46,n9,マーキψ,1582,1784
47,n19,AllRangeClear☆,1776,1766
48,n1,啓士郎,1730,1755
49,n6,ブルーマンジェロ,1028,1744
50,n6,パラヌス,1724,1741
51,n1,愛知のトッシー,1225,1734
52,n16,neon43,1820,1733
53,n9,超越ゆめんごⅤ,1619,1723
54,n10,６９５,900,1716
55,n9,LOVEマシーン♪,1738,1708
56,n2,kino2,915,1697
57,n20,PersephoneP,1631,1694
58,n8,Lionel・MessiⅡ,1802,1688
59,n1,スガサワ,1710,1686
60,n1,醤油取って,1777,1674
61,n10,楼麗莱,951,1654
62,n10,北国ウルフ,1510,1642
63,n12,パリバリ,1717,1639
64,n7,れっどしーふ,1770,1635
65,n20,苺桜三玖,1654,1615
66,n24,ﾏｰｺﾞｯﾄ,1829,1598
67,n19,millay,1761,1583
68,n8,∬purposefire∬,1825,1576
69,n6,HIMAMA,1794,1571
70,n21,∬Veloce∬,1800,1570
71,n1,TS020,1290,1567
72,n10,＋ゆい＋,1703,1565
73,n8,浅研,1701,1557
74,n7,バク天,961,1556
75,n19,dokuringo,1763,1554
76,n5,（とち）,1178,1551
77,n6,ダイワ☆,1125,1551
78,n23,レミニセンス,1726,1545
79,n0,バイマン先生,1177,1544
80,n2,tururu,1019,1537
81,n9,クレモル,1793,1531
82,n8,Leila。,1510,1516
83,n6,newkoara,1404,1514
84,n0,Invisible元老,908,1509
85,n7,モルディブ。,1715,1495
86,n0,エクアカイザー,1139,1479
87,n6,いみそ～れ,1380,1468
88,n10,高嶋彩,670,1466
89,n8,megumi♪,1713,1459
90,n7,銀九朗,1664,1455
91,n6,バッジオ,1405,1445
92,n16,きゃぴ☆,1786,1443
93,n23,移動する点Ｐ,1726,1442
94,n1,奇襲,1300,1438
95,n14,チャットがおそい,1036,1435
96,n9,佐々木のぞみ,1430,1429
97,n9,・まゆしぃ・,1596,1423
98,n6,ЖHeliosЖ,1665,1409
99,n1,＄reef＄,1629,1408
100,n8,クイーンギャング,1419,1401
