,職業,キャラクター,レベル,ポイント
1,n2,syouitirou,2000,33558
2,n1,ひろ１００１,1580,9821
3,n2,ニャンニャンマン,908,9522
4,n5,ＤＭＺ,1666,7441
5,n10,ミルリ,2009,6928
6,n19,つらあじ,1408,6461
7,n6,ＬＡ：ＮＡ,1772,6400
8,n23,嶋太郎,1687,6299
9,n8,Mｉnelva,1980,5299
10,n2,きぃちゃ,666,4736
11,n9,おばさんULT,1922,4437
12,n0,叢雲のジュウザ,1215,4224
13,n20,DarkGradation,1801,4062
14,n1,☆もいちゃん☆,1500,3869
15,n1,新羅三郎,1812,3386
16,n10,pikashu,2001,3270
17,n1,毒おじや,1861,3236
18,n1,死神のJ,1498,3222
19,n9,☆セントレア☆,2000,3075
20,n9,武神゜,2004,3028
21,n9,ティダ射手,1935,3007
22,n9,らぶのーと♪,2000,3001
23,n20,八番手,2000,2987
24,n6,エルスト,1098,2934
25,n1,ブレイブスカイ,2002,2880
26,n9,†金獅子姫†,1929,2839
27,n0,†Einzbern,1191,2839
28,n1,DancingBravo,1784,2768
29,n7,れっどしーふ,1988,2767
30,n0,shnzi,1554,2741
31,n13,ゆめごん,2000,2605
32,n24,ﾏｰｺﾞｯﾄ,2006,2593
33,n16,neon43,2008,2586
34,n7,gingingin,1956,2573
35,n2,☆夢露くん☆,1289,2559
36,n0,醤油取って,2000,2533
37,n9,Rosenritter2,1281,2516
38,n8,大木陸,1584,2447
39,n10,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2443
40,n6,パラヌス,1860,2439
41,n19,AllRangeClear☆,2000,2371
42,n20,PersephoneP,1893,2357
43,n10,ぽこっさん,2000,2320
44,n16,きゃぴ☆,2000,2261
45,n8,_Jun_,1850,2246
46,n23,レミニセンス,2000,2229
47,n10,ピアッサ,970,2223
48,n22,δsnowδ,1971,2180
49,n8,ペったー,1577,2162
50,n8,∬purposefire∬,2000,2152
51,n2,２２３２,1910,2145
52,n1,啓士郎,1942,2143
53,n1,段四郎,1445,2138
54,n9,LOVEマシーン♪,1868,2134
55,n6,コールドプレイ,1981,2114
56,n9,チャットとろい,1062,2104
57,n9,クレモル,1934,2074
58,n8,雷神の弓,1763,2046
59,n4,高天原ゆとり,2000,2037
60,n24,お前もう船降りろ,1985,2007
61,n10,チャット入力苦手,1045,1974
62,n2,jun53,920,1972
63,n9,超越ゆめんごⅤ,1822,1965
64,n5,私は返事出来ん,1104,1965
65,n9,マーキψ,1701,1964
66,n8,ソルディエンヌ,1812,1955
67,n1,潜伏期間,1809,1953
68,n20,ShineLight,2000,1917
69,n19,dokuringo,1950,1917
70,n7,腰痛の爺,1809,1897
71,n16,お試しください♪,2000,1896
72,n20,∬Veloce∬,1957,1891
73,n0,RSQ_RAY,1753,1882
74,n20,苺桜三玖,1859,1878
75,n10,＋ゆい＋,1787,1877
76,n0,amagon,2003,1844
77,n8,Lionel・MessiⅡ,1882,1842
78,n10,つよみん,2009,1832
79,n2,＄デビル＄,1923,1823
80,n2,ナットウキナーゼ,1420,1823
81,n16,◇妖精◇,1857,1814
82,n8,浅研,1858,1806
83,n19,リンチェンコ,1963,1782
84,n2,kino2,957,1779
85,n10,Ψmo☆moΨ,1593,1767
86,n1,スガサワ,1787,1748
87,n1,＄reef＄,1910,1746
88,n6,ブルーマンジェロ,1042,1744
89,n1,愛知のトッシー,1251,1734
90,n10,６９５,900,1716
91,n10,AiryKuroe,1971,1706
92,n12,パリバリ,1785,1687
93,n10,北国ウルフ,1575,1684
94,n1,ダーシュ！,1874,1675
95,n5,ビッグマ万太郎,1991,1674
96,n11,bsk団,1928,1662
97,n1,TS020,1364,1660
98,n6,HIMAMA,1843,1658
99,n12,WildCandy♪,2000,1657
100,n10,楼麗莱,951,1654
