,職業,キャラクター,レベル,ポイント
1,,ZODIAC6168,1451,20451
2,,はなおとめ,1313,10891
3,,9rpm,1728,5329
4,,おーいえ,1816,4854
5,,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1365,4641
6,,さなっしー,1802,4576
7,,アル・シェリ,965,4161
8,,ScarletRuby,929,3988
9,,創造神皇ダニエル,1272,3611
10,,らっきーよだすけ,1719,3472
11,,sevencraw,1040,3339
12,,残兵首領,1465,3140
13,,捨ノ型・生生流転,1795,2856
14,,ぷーちゃん♪,1842,2799
15,,ハスラム,1071,2712
16,,ボイン姉ちゃん,1805,2679
17,,リタリン,939,2657
18,,Diamant,1003,2649
19,,愛犬サクラ,1788,2631
20,,誇り無き教主,1327,2569
21,,katsuxxx,1802,2496
22,,岡部誠∵,1553,2461
23,,＋カイト＋,1792,2434
24,,ｷｰｽ･ｶｲ,1265,2417
25,,RORONOA＋ZORO,1087,2373
26,,ヘビー,1223,2328
27,,【ポッセ】,1782,2263
28,,風の歌,1756,2254
29,,シル星,1816,2213
30,,RelMayer,1745,2189
31,,ループド,1781,2156
32,,らいみん,1263,2147
33,,戦士ちゃま,1449,2111
34,,じみ～,1749,2102
35,,ゅぅぁ,1759,2085
36,,カラー、,1052,1971
37,,covid,1780,1968
38,,間衣華,1744,1960
39,,狛狗,1790,1910
40,,daRinki,1605,1908
41,,とろっとろ牛すじ,1722,1906
42,,ooよーだoo,1256,1869
43,,おいえ天使,1500,1834
44,,アネット姫,716,1823
45,,↑ウラチャ↑,1256,1812
46,,趣味は・・・矢,1826,1811
47,,Spallow_Tail,1551,1793
48,,☆ショップ☆,1759,1775
49,,CV種田梨沙,1707,1764
50,,シュガ♪,1599,1704
51,,カマキリ令嬢,1813,1637
52,,ナイア君,875,1637
53,,マイシャローナ,1410,1613
54,,皇虎,1032,1576
55,,みゅうごろう,1569,1574
56,,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1426,1548
57,,狼煌,1500,1547
58,,神風の隼,1714,1528
59,,おじろくん,1756,1527
60,,アンヘル＿,1331,1507
61,,Crewd,1429,1501
62,,ピレッソ,1723,1494
63,,§エス§,1591,1494
64,,イチゴ大福姫,1350,1485
65,,マリジェンヌ,1131,1464
66,,トラウトサーモン,1775,1451
67,,BILL・PEACE,1156,1448
68,,さなっしーJr,1220,1444
69,,二代目おいえ,1273,1434
70,,heet,962,1423
71,,ｂｏｗ‐ｗｏｗ,1792,1420
72,,ぷいきゅあ～,1649,1408
73,,最強姫あ,1615,1408
74,,RAD大好き,1719,1403
75,,狼輝,1776,1395
76,,NIFCO,559,1366
77,,￡Gazelle,1458,1335
78,,もちゃ王,1431,1327
79,,えいしぐ,1537,1318
80,,Vergiftung,1009,1313
81,,CV水瀬いのり,1676,1312
82,,アーリア。,1733,1305
83,,城咲ロミオ,1668,1302
84,,ねこぱんつ,1202,1294
85,,笛吹奏,1502,1286
86,,新撰組近藤,983,1280
87,,つんで･れい,1716,1279
88,,peace。,1569,1272
89,,イフリィート,1407,1265
90,,ranko_star,1736,1264
91,,たこち,1769,1261
92,,☆ぷりんちゃん,789,1254
93,,めぎぃ,1472,1253
94,,みどり先輩,1458,1252
95,,UltimateRAD,1721,1245
96,,未來♪,1259,1242
97,,Tummy,1321,1238
98,,＊鷹＊,1186,1238
99,,yamada3000,1720,1218
100,,リヤン,1443,1215
