,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33558
2,,ニャンニャンマン,907,9522
3,,ひろ１００１,1531,9383
4,,ＤＭＺ,1660,7411
5,,ミルリ,2000,6753
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1771,6393
8,,嶋太郎,1687,6299
9,,きぃちゃ,666,4736
10,,叢雲のジュウザ,1208,4224
11,,Mｉnelva,1925,4192
12,,DarkGradation,1801,4062
13,,おばさんULT,1818,3988
14,,☆もいちゃん☆,1456,3838
15,,新羅三郎,1802,3358
16,,pikashu,2000,3218
17,,死神のJ,1391,3111
18,,毒おじや,1817,3046
19,,らぶのーと♪,2000,3000
20,,八番手,2000,2987
21,,武神゜,2000,2924
22,,エルスト,1086,2915
23,,ティダ射手,1893,2856
24,,†Einzbern,1191,2839
25,,DancingBravo,1784,2768
26,,☆セントレア☆,1935,2660
27,,shnzi,1513,2626
28,,☆夢露くん☆,1280,2559
29,,Rosenritter2,1281,2516
30,,ﾏｰｺﾞｯﾄ,2000,2445
31,,gingingin,1917,2430
32,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2403
33,,ブレイブスカイ,1884,2398
34,,大木陸,1562,2393
35,,ゆめごん,1951,2372
36,,れっどしーふ,1907,2364
37,,†金獅子姫†,1838,2275
38,,neon43,1952,2266
39,,ピアッサ,970,2223
40,,AllRangeClear☆,1948,2194
41,,パラヌス,1811,2184
42,,_Jun_,1789,2170
43,,ペったー,1573,2162
44,,∬purposefire∬,2000,2152
45,,段四郎,1445,2138
46,,PersephoneP,1825,2133
47,,チャットとろい,1058,2099
48,,２２３２,1876,2095
49,,醤油取って,1918,2090
50,,雷神の弓,1758,2038
51,,きゃぴ☆,1923,2034
52,,啓士郎,1887,2031
53,,LOVEマシーン♪,1835,1990
54,,jun53,920,1972
55,,チャット入力苦手,1041,1969
56,,δsnowδ,1852,1966
57,,クレモル,1901,1964
58,,ソルディエンヌ,1812,1955
59,,ぽこっさん,1930,1952
60,,私は返事出来ん,1099,1951
61,,超越ゆめんごⅤ,1792,1946
62,,腰痛の爺,1809,1897
63,,＋ゆい＋,1787,1877
64,,マーキψ,1630,1864
65,,高天原ゆとり,1948,1859
66,,レミニセンス,1853,1835
67,,ナットウキナーゼ,1418,1823
68,,∬Veloce∬,1923,1800
69,,苺桜三玖,1772,1789
70,,ShineLight,1971,1773
71,,Lionel・MessiⅡ,1838,1761
72,,kino2,952,1759
73,,ブルーマンジェロ,1042,1744
74,,潜伏期間,1733,1737
75,,愛知のトッシー,1242,1734
76,,６９５,900,1716
77,,dokuringo,1828,1695
78,,スガサワ,1714,1687
79,,浅研,1789,1684
80,,北国ウルフ,1570,1683
81,,つよみん,1994,1665
82,,パリバリ,1724,1654
83,,楼麗莱,951,1654
84,,HIMAMA,1839,1651
85,,Ψmo☆moΨ,1526,1649
86,,◇妖精◇,1811,1643
87,,コールドプレイ,1860,1635
88,,amagon,1977,1632
89,,＄reef＄,1828,1617
90,,RSQ_RAY,1575,1613
91,,ダーシュ！,1846,1596
92,,TS020,1336,1594
93,,bitaminn,1874,1590
94,,（とち）,1232,1580
95,,五十嵐由貴,2000,1577
96,,WildCandy♪,1985,1571
97,,バク天,969,1556
98,,megumi♪,1788,1554
99,,ダイワ☆,1125,1551
100,,バイマン先生,1180,1547
