,職業,キャラクター,レベル,ポイント
1,,syouitirou,1769,32040
2,,ニャンニャンマン,905,9453
3,,ＤＭＺ,1460,6645
4,,ＬＡ：ＮＡ,1737,6156
5,,ミルリ,1815,5134
6,,きぃちゃ,666,4736
7,,嶋太郎,1511,4690
8,,叢雲のジュウザ,1187,4224
9,,DarkGradation,1751,4014
10,,☆もいちゃん☆,1448,3811
11,,新羅三郎,1706,3140
12,,死神のJ,1390,3111
13,,おばさんULT,1716,3069
14,,エルスト,1058,2891
15,,†Einzbern,1191,2839
16,,Mｉnelva,1729,2632
17,,DancingBravo,1724,2581
18,,☆夢露くん☆,1244,2559
19,,毒おじや,1595,2400
20,,shnzi,1391,2345
21,,ピアッサ,967,2223
22,,ブレイブスカイ,1776,2156
23,,段四郎,1445,2138
24,,ペったー,1541,2108
25,,pikashu,1781,2097
26,,チャットとろい,1041,2092
27,,_Jun_,1722,2068
28,,八番手,1784,2005
29,,jun53,920,1972
30,,武神゜,1803,1963
31,,チャット入力苦手,1014,1962
32,,私は返事出来ん,1076,1931
33,,雷神の弓,1671,1905
34,,ゆめごん,1761,1893
35,,gingingin,1749,1875
36,,ソルディエンヌ,1723,1857
37,,†金獅子姫†,1703,1836
38,,２２３２,1649,1831
39,,ナットウキナーゼ,1402,1815
40,,らぶのーと♪,1794,1795
41,,☆セントレア☆,1752,1794
42,,マーキψ,1574,1771
43,,啓士郎,1726,1752
44,,ブルーマンジェロ,1028,1744
45,,愛知のトッシー,1224,1734
46,,AllRangeClear☆,1753,1724
47,,６９５,900,1716
48,,超越ゆめんごⅤ,1603,1700
49,,ティダ射手,1421,1691
50,,kino2,913,1689
51,,スガサワ,1708,1686
52,,LOVEマシーン♪,1727,1678
53,,楼麗莱,951,1654
54,,パラヌス,1706,1650
55,,パリバリ,1717,1639
56,,北国ウルフ,1506,1638
57,,PersephoneP,1611,1635
58,,醤油取って,1738,1602
59,,δsnowδ,1754,1598
60,,HIMAMA,1793,1567
61,,TS020,1284,1567
62,,苺桜三玖,1623,1563
63,,バク天,960,1556
64,,（とち）,1175,1550
65,,レミニセンス,1726,1545
66,,Lionel・MessiⅡ,1770,1544
67,,れっどしーふ,1742,1544
68,,バイマン先生,1174,1542
69,,tururu,1019,1537
70,,浅研,1672,1522
71,,Leila。,1510,1516
72,,neon43,1795,1511
73,,Invisible元老,908,1509
74,,newkoara,1400,1508
75,,＋ゆい＋,1682,1504
76,,モルディブ。,1713,1495
77,,エクアカイザー,1133,1479
78,,腰痛の爺,1781,1477
79,,いみそ～れ,1374,1466
80,,高嶋彩,670,1466
81,,megumi♪,1709,1455
82,,銀九朗,1662,1450
83,,バッジオ,1405,1445
84,,∬Veloce∬,1729,1443
85,,移動する点Ｐ,1726,1442
86,,∬purposefire∬,1804,1441
87,,奇襲,1300,1438
88,,チャットがおそい,1034,1435
89,,クレモル,1746,1414
90,,ЖHeliosЖ,1665,1409
91,,millay,1674,1401
92,,・まゆしぃ・,1592,1396
93,,クイーンギャング,1414,1395
94,,ﾏｰｺﾞｯﾄ,1806,1394
95,,poou,914,1382
96,,＄reef＄,1606,1379
97,,きゃぴ☆,1769,1375
98,,小作人,1736,1375
99,,もげしふ,1711,1375
100,,リンチェンコ,1734,1370
