,職業,キャラクター,レベル,ポイント
1,n9,krisu,2000,15113
2,n4,Tengallon,1644,11058
3,n5,キュウチャン,1252,7672
4,n7,ミツリン,1892,6792
5,n7,♪D－cyan♪,1516,6300
6,n16,mttt,2010,5521
7,n8,ロザリナ☆,1698,5382
8,n8,jeil,996,5192
9,n6,七色インコ,616,4860
10,n8,∴ジャヌψ,1398,4454
11,n8,♪もも,1486,4347
12,n12,たいやきあんこ,2001,4344
13,n9,槍まーりも,1500,4253
14,n1,takakazuma,1009,4177
15,n9,レジェンド石橋,2000,4139
16,n2,不協和音♪,1524,4118
17,n7,あすみす,1283,4093
18,n5,ﾌｪﾘｯｸｽ,1297,3809
19,n7,ザンゾウ,928,3724
20,n24,アリス・ワンダー,2001,3636
21,n8,夜刃神,1770,3550
22,n3,ちゃらめる,1936,3532
23,n9,りるどーぷ,1712,3411
24,n20,Liliel,1996,3325
25,n19,ﾌｪﾘｱ,2001,3297
26,n1,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
27,n1,ルベーグ2世,1959,3258
28,n2,トト・レイニス,1598,3185
29,n2,桃牙,1409,3121
30,n1,セヴィ・ティセス,1552,3030
31,n9,ボイスブリザード,1932,2970
32,n2,shogi,1867,2933
33,n1,ｋａｚｕｋｕｎ剣,1860,2932
34,n4,ψXENOψ,2000,2912
35,n9,‐鏡月‐,1851,2855
36,n12,ぽいんこ,1602,2842
37,n8,思いやりGDX,2000,2816
38,n20,∬ましゅまろ∬,1870,2793
39,n4,筋肉♂パイセン,1657,2793
40,n7,アバブ,2000,2768
41,n19,ζhaluluζ,1823,2755
42,n9,れもんψ,1915,2723
43,n9,アルス君,1956,2677
44,n1,サイバーナイト,2000,2675
45,n15,＄ＨＩＤＥ＄,1877,2663
46,n9,陽奈♪,1876,2642
47,n22,近代的なsouei,1842,2582
48,n8,二階堂パンパース,1910,2577
49,n10,ﾄﾛﾄﾛｵﾖﾖ,541,2561
50,n24,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
51,n10,CherryShuffle,997,2516
52,n1,むぎちゃ。,1917,2490
53,n1,†LightSide†,1907,2486
54,n20,夜廻まるか,2000,2456
55,n5,ラクサスドレアン,2000,2386
56,n4,黄金卿の案内人,1037,2344
57,n2,§ＮＥＸＵＳ§,1024,2342
58,n6,しーふ君,888,2280
59,n9,魔法姫ひかり,2000,2272
60,n19,†フィル†,1910,2270
61,n0,超炒飯,1075,2253
62,n10,永遠の暗闇,1923,2247
63,n7,２式改,1650,2240
64,n9,＊鬼鮫＊,2000,2224
65,n4,最前線の開拓者,1305,2202
66,n19,Inocent,1745,2201
67,n11,あぷりこ,2000,2196
68,n1,Jamii,1857,2185
69,n9,緋色＄,1969,2166
70,n19,マハーデーヴィー,1975,2162
71,n1,RockAce,1781,2152
72,n1,ｱﾆﾘｿ,1931,2150
73,n9,天日槍,1370,2150
74,n2,ひるの,1851,2124
75,n1,アルネホーク,1576,2123
76,n8,azusachan,1792,2112
77,n10,てのひら,1581,2111
78,n8,misya☆,1293,2110
79,n19,弐華威堂,1740,2102
80,n8,【愛】チェルシー,1506,2096
81,n10,小茉里,1123,2090
82,n9,余貴真優,1794,2087
83,n13,アリス☆☆,1376,2076
84,n2,anderson,1337,2070
85,n9,愛泉,2000,2067
86,n4,emg4159,1663,2056
87,n1,カジュアル,2000,2048
88,n7,ずっさん,1911,2033
89,n1,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
90,n5,RhymeDealer,1299,2010
91,n5,エルロン5,2000,1990
92,n9,☆キノ♪,2000,1986
93,n9,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
94,n2,豹弦,1883,1969
95,n9,φAimerφ,1915,1955
96,n9,～マハルコ～，,1278,1950
97,n9,ｍｅｒｙ,1562,1944
98,n8,もぐらⅲ,1988,1942
99,n8,ホロックス,1860,1926
100,n16,ΨtinariΨ,2000,1925
