,職業,キャラクター,レベル,ポイント
1,,krisu,2000,14987
2,,Tengallon,1616,10843
3,,キュウチャン,1230,7620
4,,ミツリン,1852,6654
5,,♪D－cyan♪,1503,6275
6,,mttt,2000,5387
7,,ロザリナ☆,1698,5382
8,,jeil,994,5191
9,,七色インコ,615,4860
10,,∴ジャヌψ,1386,4432
11,,♪もも,1477,4347
12,,たいやきあんこ,2000,4309
13,,槍まーりも,1496,4250
14,,takakazuma,1006,4172
15,,あすみす,1283,4093
16,,レジェンド石橋,2000,4075
17,,不協和音♪,1514,4059
18,,ﾌｪﾘｯｸｽ,1274,3801
19,,アリス・ワンダー,2000,3577
20,,ザンゾウ,927,3459
21,,りるどーぷ,1711,3411
22,,夜刃神,1654,3301
23,,ちゃらめる,1883,3299
24,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
25,,ルベーグ2世,1952,3222
26,,トト・レイニス,1598,3185
27,,ﾌｪﾘｱ,1962,3141
28,,桃牙,1393,3087
29,,Liliel,1879,3017
30,,セヴィ・ティセス,1537,2996
31,,shogi,1867,2933
32,,‐鏡月‐,1851,2855
33,,ぽいんこ,1602,2842
34,,ｋａｚｕｋｕｎ剣,1848,2829
35,,筋肉♂パイセン,1657,2793
36,,思いやりGDX,1999,2768
37,,ζhaluluζ,1823,2755
38,,ψXENOψ,2000,2751
39,,れもんψ,1915,2723
40,,∬ましゅまろ∬,1851,2716
41,,ボイスブリザード,1881,2657
42,,＄ＨＩＤＥ＄,1844,2609
43,,二階堂パンパース,1910,2577
44,,ﾄﾛﾄﾛｵﾖﾖ,539,2561
45,,サイバーナイト,1962,2560
46,,CherryShuffle,997,2516
47,,アバブ,1898,2436
48,,陽奈♪,1838,2426
49,,むぎちゃ。,1886,2408
50,,近代的なsouei,1803,2399
51,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1976,2383
52,,アルス君,1852,2371
53,,ラクサスドレアン,2000,2368
54,,†LightSide†,1877,2363
55,,§ＮＥＸＵＳ§,1024,2342
56,,黄金卿の案内人,1037,2291
57,,しーふ君,888,2280
58,,２式改,1650,2240
59,,超炒飯,1065,2240
60,,永遠の暗闇,1915,2215
61,,Inocent,1741,2195
62,,天日槍,1359,2150
63,,RockAce,1754,2116
64,,てのひら,1580,2111
65,,misya☆,1285,2110
66,,＊鬼鮫＊,1969,2109
67,,弐華威堂,1740,2102
68,,†フィル†,1878,2099
69,,夜廻まるか,1817,2099
70,,【愛】チェルシー,1506,2096
71,,最前線の開拓者,1299,2095
72,,あぷりこ,1990,2093
73,,小茉里,1123,2090
74,,anderson,1329,2070
75,,アルネホーク,1562,2058
76,,ひるの,1834,2056
77,,カジュアル,2000,2048
78,,アリス☆☆,1360,2040
79,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
80,,RhymeDealer,1299,2010
81,,緋色＄,1894,2008
82,,Jamii,1774,2005
83,,ｱﾆﾘｿ,1852,1994
84,,emg4159,1616,1982
85,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
86,,愛泉,1973,1961
87,,～マハルコ～，,1272,1943
88,,魔法姫ひかり,1936,1927
89,,ホロックス,1860,1926
90,,しらすたっぷ。,1915,1909
91,,†盗掘者†,1009,1909
92,,ｍｅｒｙ,1520,1905
93,,FalkeNaze,1708,1881
94,,マハーデーヴィー,1873,1879
95,,xたまきちx,2000,1864
96,,marui11111,2000,1861
97,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
98,,エルロン5,1844,1841
99,,ずっさん,1852,1830
100,,真夏の雨§,1808,1828
