,職業,キャラクター,レベル,ポイント
1,n0,ZODIAC6168,1458,20498
2,n10,はなおとめ,1313,10891
3,n2,9rpm,1732,5362
4,n19,おーいえ,1819,4972
5,n4,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1365,4680
6,n9,さなっしー,1812,4615
7,n10,アル・シェリ,965,4161
8,n16,ScarletRuby,929,3988
9,n2,創造神皇ダニエル,1272,3611
10,n8,らっきーよだすけ,1719,3472
11,n2,sevencraw,1043,3339
12,n2,残兵首領,1465,3140
13,n10,ぷーちゃん♪,1846,3037
14,n0,捨ノ型・生生流転,1796,2856
15,n16,ボイン姉ちゃん,1819,2774
16,n2,ハスラム,1073,2725
17,n2,Diamant,1014,2677
18,n2,リタリン,939,2657
19,n8,愛犬サクラ,1789,2631
20,n4,誇り無き教主,1328,2598
21,n1,katsuxxx,1807,2573
22,n12,岡部誠∵,1553,2461
23,n6,＋カイト＋,1799,2448
24,n0,ｷｰｽ･ｶｲ,1265,2417
25,n0,RORONOA＋ZORO,1087,2373
26,n1,ヘビー,1227,2329
27,n7,風の歌,1770,2298
28,n5,【ポッセ】,1790,2277
29,n21,ループド,1807,2270
30,n5,シル星,1816,2215
31,n13,RelMayer,1748,2212
32,n20,つばきひめ,1655,2169
33,n12,らいみん,1264,2147
34,n1,戦士ちゃま,1456,2123
35,n1,じみ～,1749,2102
36,n9,ゅぅぁ,1768,2101
37,n21,メロメロイド,1418,2083
38,n19,間衣華,1780,2018
39,n8,covid,1783,1981
40,n0,カラー、,1052,1971
41,n19,狛狗,1800,1951
42,n2,daRinki,1605,1908
43,n8,とろっとろ牛すじ,1722,1906
44,n9,趣味は・・・矢,1830,1893
45,n9,ooよーだoo,1256,1869
46,n5,おいえ天使,1500,1834
47,n10,アネット姫,717,1823
48,n4,☆ショップ☆,1766,1813
49,n8,↑ウラチャ↑,1258,1812
50,n8,Spallow_Tail,1555,1810
51,n8,CV種田梨沙,1707,1764
52,n1,シュガ♪,1605,1723
53,n16,カマキリ令嬢,1815,1654
54,n7,ナイア君,875,1637
55,n1,マイシャローナ,1412,1615
56,n7,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1431,1578
57,n0,皇虎,1032,1576
58,n10,みゅうごろう,1569,1574
59,n19,狼煌,1500,1547
60,n2,§エス§,1617,1545
61,n7,神風の隼,1714,1528
62,n8,おじろくん,1756,1527
63,n17,アンヘル＿,1336,1524
64,n23,Crewd,1429,1501
65,n23,ピレッソ,1723,1494
66,n13,イチゴ大福姫,1354,1485
67,n1,トラウトサーモン,1780,1474
68,n8,マリジェンヌ,1131,1464
69,n6,BILL・PEACE,1160,1453
70,n3,ｂｏｗ‐ｗｏｗ,1803,1448
71,n8,さなっしーJr,1221,1444
72,n18,二代目おいえ,1273,1434
73,n2,heet,962,1423
74,n5,狼輝,1790,1410
75,n7,ぷいきゅあ～,1650,1408
76,n13,最強姫あ,1615,1408
77,n19,みどり先輩,1500,1408
78,n0,RAD大好き,1720,1403
79,n5,NIFCO,559,1366
80,n21,￡Gazelle,1458,1335
81,n1,もちゃ王,1431,1327
82,n8,ranko_star,1795,1318
83,n9,えいしぐ,1537,1318
84,n2,Vergiftung,1009,1313
85,n6,CV水瀬いのり,1676,1312
86,n21,アーリア。,1734,1305
87,n9,城咲ロミオ,1669,1302
88,n10,笛吹奏,1505,1297
89,n13,メルティアーノ♪,1149,1295
90,n7,ねこぱんつ,1202,1294
91,n2,新撰組近藤,985,1280
92,n9,つんで･れい,1716,1279
93,n19,たこち,1779,1277
94,n8,peace。,1570,1272
95,n2,イフリィート,1407,1265
96,n7,yamada3000,1780,1261
97,n13,☆ぷりんちゃん,797,1255
98,n6,めぎぃ,1473,1254
99,n0,＊鷹＊,1192,1248
100,n19,山佐の獣撃,1722,1245
