,職業,キャラクター,レベル,ポイント
1,,syouitirou,1769,32040
2,,ニャンニャンマン,905,9453
3,,ＤＭＺ,1460,6645
4,,ＬＡ：ＮＡ,1737,6156
5,,ミルリ,1813,5111
6,,きぃちゃ,666,4736
7,,嶋太郎,1511,4690
8,,叢雲のジュウザ,1187,4224
9,,DarkGradation,1751,4014
10,,☆もいちゃん☆,1447,3810
11,,新羅三郎,1706,3140
12,,死神のJ,1390,3111
13,,おばさんULT,1710,3023
14,,エルスト,1057,2890
15,,†Einzbern,1191,2839
16,,Mｉnelva,1728,2628
17,,DancingBravo,1724,2581
18,,☆夢露くん☆,1244,2559
19,,毒おじや,1594,2393
20,,shnzi,1390,2340
21,,ピアッサ,967,2223
22,,段四郎,1445,2138
23,,ブレイブスカイ,1766,2129
24,,ペったー,1541,2108
25,,チャットとろい,1041,2092
26,,pikashu,1778,2084
27,,_Jun_,1722,2068
28,,八番手,1780,1997
29,,jun53,920,1972
30,,チャット入力苦手,1014,1962
31,,武神゜,1802,1954
32,,私は返事出来ん,1076,1931
33,,雷神の弓,1671,1905
34,,ゆめごん,1758,1887
35,,gingingin,1742,1862
36,,ソルディエンヌ,1723,1857
37,,†金獅子姫†,1703,1836
38,,２２３２,1649,1828
39,,ナットウキナーゼ,1402,1815
40,,☆セントレア☆,1751,1791
41,,マーキψ,1573,1771
42,,らぶのーと♪,1791,1770
43,,啓士郎,1726,1752
44,,ブルーマンジェロ,1028,1744
45,,愛知のトッシー,1224,1734
46,,AllRangeClear☆,1753,1724
47,,超越ゆめんごⅤ,1603,1700
48,,ティダ射手,1421,1691
49,,kino2,913,1689
50,,スガサワ,1708,1686
51,,LOVEマシーン♪,1726,1674
52,,楼麗莱,951,1654
53,,パラヌス,1705,1645
54,,パリバリ,1717,1639
55,,北国ウルフ,1506,1638
56,,PersephoneP,1611,1634
57,,醤油取って,1738,1602
58,,δsnowδ,1743,1573
59,,HIMAMA,1793,1567
60,,TS020,1284,1567
61,,苺桜三玖,1622,1563
62,,バク天,960,1556
63,,（とち）,1175,1550
64,,レミニセンス,1726,1545
65,,バイマン先生,1174,1542
66,,tururu,1019,1537
67,,れっどしーふ,1738,1532
68,,Lionel・MessiⅡ,1765,1523
69,,浅研,1671,1522
70,,Leila。,1510,1516
71,,Invisible元老,908,1509
72,,newkoara,1400,1508
73,,＋ゆい＋,1682,1504
74,,neon43,1792,1497
75,,モルディブ。,1713,1495
76,,エクアカイザー,1133,1479
77,,いみそ～れ,1374,1466
78,,高嶋彩,670,1466
79,,megumi♪,1708,1453
80,,腰痛の爺,1777,1450
81,,銀九朗,1661,1447
82,,バッジオ,1405,1445
83,,∬Veloce∬,1729,1443
84,,移動する点Ｐ,1726,1442
85,,奇襲,1300,1438
86,,∬purposefire∬,1802,1435
87,,チャットがおそい,1034,1435
88,,クレモル,1746,1414
89,,ЖHeliosЖ,1665,1409
90,,millay,1673,1398
91,,クイーンギャング,1414,1395
92,,・まゆしぃ・,1592,1392
93,,poou,914,1382
94,,ﾏｰｺﾞｯﾄ,1804,1380
95,,＄reef＄,1606,1379
96,,きゃぴ☆,1769,1375
97,,小作人,1736,1373
98,,もげしふ,1710,1373
99,,リンチェンコ,1734,1370
100,,堕天使ヨハネ,1701,1352
