,職業,キャラクター,レベル,ポイント
1,,krisu,1912,14458
2,,Tengallon,1592,10582
3,,キュウチャン,1213,7620
4,,ミツリン,1827,6567
5,,♪D－cyan♪,1474,6250
6,,mttt,2000,5387
7,,ロザリナ☆,1698,5382
8,,jeil,991,5189
9,,七色インコ,615,4860
10,,∴ジャヌψ,1364,4395
11,,♪もも,1466,4346
12,,たいやきあんこ,2000,4309
13,,槍まーりも,1483,4239
14,,takakazuma,987,4168
15,,あすみす,1283,4093
16,,レジェンド石橋,1987,4006
17,,不協和音♪,1498,3954
18,,ﾌｪﾘｯｸｽ,1272,3799
19,,アリス・ワンダー,2000,3549
20,,りるどーぷ,1697,3402
21,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
22,,ザンゾウ,926,3250
23,,トト・レイニス,1598,3185
24,,夜刃神,1618,3133
25,,ちゃらめる,1840,3090
26,,ﾌｪﾘｱ,1893,3011
27,,桃牙,1367,2974
28,,ルベーグ2世,1864,2955
29,,セヴィ・ティセス,1502,2858
30,,shogi,1852,2852
31,,Liliel,1795,2852
32,,ぽいんこ,1602,2842
33,,筋肉♂パイセン,1657,2793
34,,ζhaluluζ,1823,2755
35,,ψXENOψ,2000,2751
36,,ｋａｚｕｋｕｎ剣,1830,2713
37,,れもんψ,1911,2691
38,,二階堂パンパース,1910,2577
39,,ﾄﾛﾄﾛｵﾖﾖ,536,2561
40,,＄ＨＩＤＥ＄,1816,2539
41,,CherryShuffle,997,2516
42,,∬ましゅまろ∬,1802,2510
43,,‐鏡月‐,1573,2499
44,,思いやりGDX,1958,2479
45,,サイバーナイト,1886,2397
46,,むぎちゃ。,1870,2370
47,,ラクサスドレアン,2000,2365
48,,ボイスブリザード,1817,2362
49,,アルス君,1832,2342
50,,§ＮＥＸＵＳ§,1024,2342
51,,しーふ君,888,2280
52,,陽奈♪,1778,2262
53,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1942,2250
54,,２式改,1650,2240
55,,超炒飯,1039,2223
56,,アバブ,1812,2195
57,,Inocent,1741,2195
58,,黄金卿の案内人,1017,2186
59,,天日槍,1346,2150
60,,近代的なsouei,1734,2147
61,,†LightSide†,1834,2140
62,,RockAce,1750,2112
63,,てのひら,1577,2111
64,,misya☆,1274,2110
65,,弐華威堂,1740,2102
66,,永遠の暗闇,1879,2096
67,,小茉里,1123,2090
68,,【愛】チェルシー,1497,2089
69,,anderson,1318,2070
70,,カジュアル,2000,2045
71,,アリス☆☆,1347,2036
72,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
73,,RhymeDealer,1299,2010
74,,ひるの,1808,1999
75,,＊鬼鮫＊,1917,1984
76,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
77,,夜廻まるか,1745,1976
78,,ｱﾆﾘｿ,1844,1971
79,,～マハルコ～，,1262,1928
80,,しらすたっぷ。,1915,1909
81,,†盗掘者†,1006,1909
82,,ｍｅｒｙ,1516,1902
83,,emg4159,1588,1900
84,,†フィル†,1852,1895
85,,Jamii,1687,1882
86,,FalkeNaze,1708,1881
87,,ホロックス,1843,1864
88,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
89,,真夏の雨§,1804,1819
90,,元団長さん,1780,1817
91,,あぷりこ,1926,1801
92,,愛泉,1911,1797
93,,緋色＄,1832,1790
94,,エルロン5,1806,1786
95,,豹弦,1770,1780
96,,アルネホーク,1431,1777
97,,子供部屋おばさん,1737,1776
98,,otasam,1401,1764
99,,マハーデーヴィー,1849,1753
100,,＠みゆ＠,1260,1747
