,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33559
2,,ひろ１００１,1594,10080
3,,ニャンニャンマン,908,9524
4,,ＤＭＺ,1702,7498
5,,ミルリ,2016,7119
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1772,6400
8,,嶋太郎,1704,6328
9,,Mｉnelva,1993,5733
10,,きぃちゃ,666,4736
11,,おばさんULT,1922,4437
12,,叢雲のジュウザ,1219,4224
13,,DarkGradation,1801,4062
14,,☆もいちゃん☆,1500,3869
15,,新羅三郎,1812,3386
16,,毒おじや,1870,3293
17,,pikashu,2001,3270
18,,死神のJ,1518,3259
19,,武神゜,2007,3128
20,,ティダ射手,1959,3109
21,,☆セントレア☆,2000,3075
22,,らぶのーと♪,2000,3001
23,,八番手,2000,2987
24,,ブレイブスカイ,2005,2963
25,,†金獅子姫†,1941,2941
26,,エルスト,1098,2935
27,,れっどしーふ,2000,2896
28,,†Einzbern,1191,2839
29,,shnzi,1565,2783
30,,DancingBravo,1784,2768
31,,ﾏｰｺﾞｯﾄ,2013,2720
32,,gingingin,1971,2682
33,,neon43,2010,2614
34,,ゆめごん,2000,2605
35,,☆夢露くん☆,1293,2559
36,,醤油取って,2000,2533
37,,Rosenritter2,1281,2516
38,,大木陸,1591,2466
39,,PersephoneP,1909,2451
40,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2001,2449
41,,パラヌス,1861,2445
42,,AllRangeClear☆,2000,2372
43,,ぽこっさん,2000,2320
44,,δsnowδ,1996,2291
45,,_Jun_,1854,2265
46,,きゃぴ☆,2000,2262
47,,啓士郎,1962,2234
48,,レミニセンス,2000,2229
49,,ピアッサ,971,2223
50,,コールドプレイ,1996,2221
51,,段四郎,1462,2163
52,,ペったー,1578,2162
53,,LOVEマシーン♪,1871,2154
54,,∬purposefire∬,2000,2152
55,,２２３２,1910,2145
56,,クレモル,1941,2125
57,,雷神の弓,1802,2115
58,,チャットとろい,1064,2106
59,,高天原ゆとり,2000,2038
60,,潜伏期間,1835,2028
61,,お前もう船降りろ,1985,2007
62,,＄デビル＄,1940,1980
63,,マーキψ,1708,1977
64,,チャット入力苦手,1046,1976
65,,jun53,920,1972
66,,私は返事出来ん,1107,1971
67,,超越ゆめんごⅤ,1823,1968
68,,schｉller,1721,1968
69,,ソルディエンヌ,1812,1955
70,,amagon,2009,1952
71,,dokuringo,1955,1943
72,,つよみん,2016,1936
73,,ShineLight,2000,1917
74,,リンチェンコ,1993,1908
75,,RSQ_RAY,1767,1907
76,,お試しください♪,2000,1902
77,,腰痛の爺,1809,1897
78,,◇妖精◇,1875,1892
79,,∬Veloce∬,1957,1891
80,,浅研,1877,1881
81,,苺桜三玖,1859,1879
82,,＋ゆい＋,1787,1877
83,,Lionel・MessiⅡ,1890,1873
84,,AiryKuroe,1990,1826
85,,ナットウキナーゼ,1422,1825
86,,Ψmo☆moΨ,1609,1821
87,,＄reef＄,1929,1809
88,,kino2,959,1796
89,,北国ウルフ,1685,1780
90,,ビッグマ万太郎,2000,1753
91,,スガサワ,1787,1748
92,,ブルーマンジェロ,1042,1744
93,,愛知のトッシー,1255,1734
94,,bsk団,1938,1726
95,,コマ足,1818,1724
96,,６９５,900,1716
97,,ダーシュ！,1880,1695
98,,パリバリ,1785,1687
99,,TS020,1375,1672
100,,HIMAMA,1843,1658
