,職業,キャラクター,レベル,ポイント
1,,krisu,1980,14850
2,,Tengallon,1608,10759
3,,キュウチャン,1223,7620
4,,ミツリン,1838,6606
5,,♪D－cyan♪,1493,6262
6,,mttt,2000,5387
7,,ロザリナ☆,1698,5382
8,,jeil,993,5190
9,,七色インコ,615,4860
10,,∴ジャヌψ,1377,4413
11,,♪もも,1473,4346
12,,たいやきあんこ,2000,4309
13,,槍まーりも,1489,4246
14,,takakazuma,990,4168
15,,あすみす,1283,4093
16,,レジェンド石橋,2000,4051
17,,不協和音♪,1510,4027
18,,ﾌｪﾘｯｸｽ,1273,3799
19,,アリス・ワンダー,2000,3572
20,,りるどーぷ,1711,3411
21,,ザンゾウ,927,3379
22,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
23,,夜刃神,1630,3194
24,,トト・レイニス,1598,3185
25,,ちゃらめる,1855,3179
26,,ルベーグ2世,1936,3175
27,,ﾌｪﾘｱ,1935,3080
28,,桃牙,1385,3065
29,,Liliel,1864,2996
30,,セヴィ・ティセス,1520,2946
31,,shogi,1866,2922
32,,ぽいんこ,1602,2842
33,,ｋａｚｕｋｕｎ剣,1845,2800
34,,筋肉♂パイセン,1657,2793
35,,‐鏡月‐,1754,2770
36,,ζhaluluζ,1823,2755
37,,ψXENOψ,2000,2751
38,,思いやりGDX,1991,2741
39,,れもんψ,1912,2707
40,,∬ましゅまろ∬,1845,2684
41,,二階堂パンパース,1910,2577
42,,＄ＨＩＤＥ＄,1831,2575
43,,ﾄﾛﾄﾛｵﾖﾖ,538,2561
44,,ボイスブリザード,1853,2559
45,,CherryShuffle,997,2516
46,,サイバーナイト,1929,2479
47,,むぎちゃ。,1886,2408
48,,アルス君,1851,2367
49,,ラクサスドレアン,2000,2365
50,,§ＮＥＸＵＳ§,1024,2342
51,,近代的なsouei,1777,2313
52,,陽奈♪,1788,2311
53,,†LightSide†,1865,2298
54,,しーふ君,888,2280
55,,アバブ,1837,2279
56,,黄金卿の案内人,1021,2261
57,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1942,2251
58,,２式改,1650,2240
59,,超炒飯,1047,2228
60,,Inocent,1741,2195
61,,永遠の暗闇,1900,2159
62,,天日槍,1355,2150
63,,RockAce,1752,2114
64,,てのひら,1579,2111
65,,misya☆,1282,2110
66,,弐華威堂,1740,2102
67,,【愛】チェルシー,1501,2092
68,,小茉里,1123,2090
69,,anderson,1325,2070
70,,＊鬼鮫＊,1953,2064
71,,カジュアル,2000,2048
72,,アリス☆☆,1355,2036
73,,†フィル†,1871,2032
74,,ひるの,1824,2030
75,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
76,,RhymeDealer,1299,2010
77,,ｱﾆﾘｿ,1852,1993
78,,最前線の開拓者,1295,1992
79,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
80,,夜廻まるか,1745,1976
81,,アルネホーク,1511,1957
82,,emg4159,1605,1954
83,,緋色＄,1877,1942
84,,Jamii,1717,1939
85,,～マハルコ～，,1269,1939
86,,ホロックス,1860,1926
87,,しらすたっぷ。,1915,1909
88,,†盗掘者†,1007,1909
89,,ｍｅｒｙ,1517,1902
90,,あぷりこ,1953,1898
91,,FalkeNaze,1708,1881
92,,愛泉,1936,1871
93,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
94,,マハーデーヴィー,1864,1845
95,,真夏の雨§,1804,1819
96,,元団長さん,1780,1817
97,,豹弦,1788,1803
98,,エルロン5,1806,1792
99,,子供部屋おばさん,1737,1776
100,,otasam,1408,1764
