,職業,キャラクター,レベル,ポイント
1,,syouitirou,1814,32541
2,,ニャンニャンマン,906,9462
3,,ひろ１００１,1473,9043
4,,ＤＭＺ,1540,6872
5,,つらあじ,1408,6461
6,,ミルリ,1850,6265
7,,ＬＡ：ＮＡ,1740,6157
8,,嶋太郎,1576,5356
9,,きぃちゃ,666,4736
10,,叢雲のジュウザ,1192,4224
11,,DarkGradation,1800,4062
12,,おばさんULT,1801,3928
13,,☆もいちゃん☆,1456,3838
14,,新羅三郎,1717,3147
15,,死神のJ,1390,3111
16,,Mｉnelva,1808,3006
17,,エルスト,1072,2900
18,,†Einzbern,1191,2839
19,,DancingBravo,1777,2734
20,,毒おじや,1662,2635
21,,☆夢露くん☆,1259,2559
22,,八番手,1842,2516
23,,Rosenritter2,1260,2516
24,,shnzi,1409,2419
25,,大木陸,1541,2332
26,,pikashu,1812,2314
27,,らぶのーと♪,1826,2248
28,,ブレイブスカイ,1803,2238
29,,ピアッサ,968,2223
30,,武神゜,1827,2209
31,,ペったー,1558,2148
32,,ティダ射手,1603,2142
33,,段四郎,1445,2138
34,,_Jun_,1754,2122
35,,チャットとろい,1046,2094
36,,†金獅子姫†,1784,2049
37,,☆セントレア☆,1806,2042
38,,gingingin,1802,2030
39,,ゆめごん,1803,2011
40,,パラヌス,1781,2007
41,,雷神の弓,1728,1998
42,,jun53,920,1972
43,,チャット入力苦手,1028,1965
44,,２２３２,1761,1942
45,,私は返事出来ん,1087,1940
46,,neon43,1831,1933
47,,超越ゆめんごⅤ,1776,1909
48,,ソルディエンヌ,1788,1906
49,,腰痛の爺,1809,1897
50,,ﾏｰｺﾞｯﾄ,1844,1884
51,,AllRangeClear☆,1804,1878
52,,＋ゆい＋,1787,1877
53,,δsnowδ,1810,1869
54,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1842,1841
55,,ナットウキナーゼ,1407,1820
56,,マーキψ,1604,1816
57,,れっどしーふ,1805,1813
58,,啓士郎,1768,1807
59,,LOVEマシーン♪,1777,1802
60,,PersephoneP,1664,1801
61,,きゃぴ☆,1826,1794
62,,レミニセンス,1828,1790
63,,苺桜三玖,1762,1768
64,,ブルーマンジェロ,1035,1744
65,,愛知のトッシー,1226,1734
66,,millay,1802,1724
67,,６９５,900,1716
68,,kino2,919,1715
69,,Lionel・MessiⅡ,1805,1695
70,,スガサワ,1712,1686
71,,北国ウルフ,1558,1683
72,,醤油取って,1779,1676
73,,∬purposefire∬,1831,1660
74,,パリバリ,1724,1654
75,,楼麗莱,951,1654
76,,クレモル,1810,1652
77,,dokuringo,1781,1598
78,,TS020,1307,1588
79,,∬Veloce∬,1803,1581
80,,浅研,1719,1575
81,,HIMAMA,1794,1571
82,,（とち）,1189,1567
83,,バク天,964,1556
84,,ダイワ☆,1125,1551
85,,バイマン先生,1179,1546
86,,ハイシェン姫,1706,1538
87,,tururu,1019,1537
88,,newkoara,1412,1517
89,,Leila。,1510,1516
90,,Invisible元老,908,1509
91,,・まゆしぃ・,1616,1502
92,,モルディブ。,1717,1495
93,,GLASS7,1727,1487
94,,＄reef＄,1706,1482
95,,銀九朗,1673,1481
96,,エクアカイザー,1151,1481
97,,天´,1500,1477
98,,いみそ～れ,1390,1468
99,,高嶋彩,670,1466
100,,高天原ゆとり,1817,1459
