,職業,キャラクター,レベル,ポイント
1,n0,ZODIAC6168,1596,20909
2,n10,はなおとめ,1319,10892
3,n19,おーいえ,2000,6401
4,n4,ｲﾝﾀｰﾈｯﾄ撲殺ﾏﾝ,1369,6057
5,n2,9rpm,1838,5755
6,n9,さなっしー,1833,4721
7,n4,誇り無き教主,1353,4259
8,n10,アル・シェリ,985,4172
9,n16,ScarletRuby,929,3988
10,n21,ループド,1976,3728
11,n10,ぷーちゃん♪,2000,3710
12,n1,katsuxxx,1936,3614
13,n9,らっきーよだすけ,1918,3611
14,n2,創造神皇ダニエル,1272,3611
15,n8,愛犬サクラ,2000,3369
16,n2,sevencraw,1046,3340
17,n0,捨ノ型・生生流転,1953,3171
18,n2,残兵首領,1468,3142
19,n5,【ポッセ】,1980,2988
20,n16,ボイン姉ちゃん,1851,2915
21,n2,ハスラム,1112,2890
22,n2,Diamant,1322,2823
23,n6,＋カイト＋,1948,2820
24,n8,とろっとろ牛すじ,2000,2782
25,n2,リタリン,951,2670
26,n7,風の歌,1852,2617
27,n10,みゅうごろう,2000,2573
28,n4,シル星,1981,2528
29,n12,岡部誠∵,1556,2465
30,n16,カマキリ令嬢,2001,2448
31,n0,ｷｰｽ･ｶｲ,1301,2421
32,n1,戦士ちゃま,1619,2393
33,n1,RORONOA＋ZORO,1255,2379
34,n0,ヘビー,1265,2329
35,n2,§エス§,1914,2265
36,n13,RelMayer,1762,2257
37,n8,covid,1856,2203
38,n20,つばきひめ,1655,2169
39,n12,らいみん,1266,2147
40,n9,ゅぅぁ,1775,2124
41,n19,J・T・Sサム,1676,2110
42,n1,じみ～,1751,2102
43,n21,メロメロイド,1418,2083
44,n8,Spallow_Tail,1629,2058
45,n19,狛狗,1857,2054
46,n5,狼輝,2000,2036
47,n19,間衣華,1784,2022
48,n4,誇り無き追放天使,1288,2016
49,n1,シュガ♪,1711,1995
50,n0,カラー、,1052,1971
51,n20,アーリア。,2000,1970
52,n13,瑞穂りん,1850,1923
53,n2,daRinki,1605,1908
54,n4,☆ショップ☆,1781,1902
55,n9,趣味は・・・矢,1830,1893
56,n7,ｱﾝﾄﾞﾚｻﾞｼﾞｬｲｱﾝﾄ,1531,1886
57,n9,ooよーだoo,1257,1869
58,n7,ぷいきゅあ～,1853,1847
59,n5,おいえ天使,1501,1834
60,n10,アネット姫,718,1823
61,n18,みどり先輩,1667,1815
62,n8,↑ウラチャ↑,1268,1812
63,n1,マイシャローナ,1536,1789
64,n8,CV種田梨沙,1707,1764
65,n1,DXUキャプテンUSA,1985,1723
66,n16,UnBiR,2000,1699
67,n7,ナイア君,875,1637
68,n7,神風の隼,1781,1632
69,n3,ｂｏｗ‐ｗｏｗ,1901,1618
70,n17,アンヘル＿,1383,1614
71,n20,しらたま団子ＬＬ,2000,1612
72,n0,皇虎,1255,1578
73,n8,お～い恋茶,2000,1574
74,n6,BILL・PEACE,1267,1571
75,n15,魔法の壁,1552,1557
76,n7,もんもんだよ,918,1548
77,n19,狼煌,1502,1547
78,n9,りんじょー,2000,1534
79,n8,おじろくん,1756,1527
80,n1,トラウトサーモン,1808,1525
81,n23,Crewd,1430,1502
82,n11,笛吹奏,1590,1499
83,n23,ピレッソ,1725,1494
84,n13,イチゴ大福姫,1403,1493
85,n19,たこち,1887,1471
86,n0,RAD大好き,1779,1464
87,n8,マリジェンヌ,1131,1464
88,n2,☆アミュレット☆,903,1463
89,n9,くりゅ,1459,1457
90,n7,yamada3000,1928,1450
91,n8,さなっしーJr,1238,1444
92,n9,えいしぐ,1642,1439
93,n19,二代目おいえ,1276,1438
94,n13,最強姫あ,1632,1427
95,n2,heet,962,1423
96,n16,鷸榧,1948,1415
97,n9,城咲ロミオ,1792,1405
98,n20,￡Gazelle,1570,1400
99,n6,＊hayato＊,1675,1397
100,n1,swordko,1853,1384
