,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33558
2,,ニャンニャンマン,907,9522
3,,ひろ１００１,1533,9403
4,,ＤＭＺ,1660,7411
5,,ミルリ,2000,6753
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1771,6400
8,,嶋太郎,1687,6299
9,,きぃちゃ,666,4736
10,,Mｉnelva,1927,4290
11,,叢雲のジュウザ,1209,4224
12,,DarkGradation,1801,4062
13,,おばさんULT,1818,3988
14,,☆もいちゃん☆,1456,3838
15,,新羅三郎,1804,3363
16,,pikashu,2000,3219
17,,死神のJ,1396,3116
18,,毒おじや,1821,3066
19,,らぶのーと♪,2000,3000
20,,八番手,2000,2987
21,,武神゜,2000,2924
22,,エルスト,1088,2917
23,,ティダ射手,1896,2871
24,,†Einzbern,1191,2839
25,,DancingBravo,1784,2768
26,,☆セントレア☆,1946,2727
27,,shnzi,1515,2636
28,,☆夢露くん☆,1280,2559
29,,Rosenritter2,1281,2516
30,,ブレイブスカイ,1898,2453
31,,gingingin,1920,2450
32,,ﾏｰｺﾞｯﾄ,2000,2445
33,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2403
34,,ゆめごん,1952,2397
35,,大木陸,1562,2394
36,,れっどしーふ,1909,2383
37,,†金獅子姫†,1845,2335
38,,neon43,1960,2307
39,,AllRangeClear☆,1951,2224
40,,ピアッサ,970,2223
41,,パラヌス,1815,2210
42,,_Jun_,1789,2171
43,,PersephoneP,1831,2163
44,,ペったー,1573,2162
45,,∬purposefire∬,2000,2152
46,,段四郎,1445,2138
47,,醤油取って,1922,2131
48,,チャットとろい,1059,2099
49,,２２３２,1876,2095
50,,雷神の弓,1758,2038
51,,きゃぴ☆,1923,2037
52,,啓士郎,1887,2034
53,,LOVEマシーン♪,1835,1993
54,,ぽこっさん,1934,1987
55,,δsnowδ,1854,1981
56,,jun53,920,1972
57,,チャット入力苦手,1041,1969
58,,クレモル,1901,1967
59,,ソルディエンヌ,1812,1955
60,,私は返事出来ん,1100,1951
61,,超越ゆめんごⅤ,1792,1946
62,,腰痛の爺,1809,1897
63,,レミニセンス,1864,1879
64,,＋ゆい＋,1787,1877
65,,高天原ゆとり,1952,1876
66,,マーキψ,1630,1864
67,,ナットウキナーゼ,1419,1823
68,,ShineLight,1976,1800
69,,∬Veloce∬,1923,1800
70,,苺桜三玖,1773,1790
71,,潜伏期間,1742,1765
72,,Lionel・MessiⅡ,1838,1761
73,,kino2,952,1760
74,,ブルーマンジェロ,1042,1744
75,,愛知のトッシー,1242,1734
76,,６９５,900,1716
77,,浅研,1798,1715
78,,dokuringo,1829,1703
79,,スガサワ,1714,1687
80,,北国ウルフ,1571,1683
81,,コールドプレイ,1864,1667
82,,つよみん,1994,1665
83,,amagon,1982,1662
84,,Ψmo☆moΨ,1527,1655
85,,パリバリ,1724,1654
86,,楼麗莱,951,1654
87,,◇妖精◇,1813,1652
88,,HIMAMA,1839,1651
89,,RSQ_RAY,1581,1642
90,,＄reef＄,1828,1617
91,,WildCandy♪,1988,1605
92,,ダーシュ！,1847,1598
93,,TS020,1338,1597
94,,bitaminn,1874,1590
95,,（とち）,1233,1580
96,,五十嵐由貴,2000,1577
97,,バク天,970,1556
98,,megumi♪,1788,1554
99,,お前もう船降りろ,1856,1553
100,,ダイワ☆,1125,1551
