,職業,キャラクター,レベル,ポイント
1,,syouitirou,2000,33558
2,,ニャンニャンマン,907,9522
3,,ひろ１００１,1530,9359
4,,ＤＭＺ,1659,7399
5,,ミルリ,2000,6753
6,,つらあじ,1408,6461
7,,ＬＡ：ＮＡ,1769,6368
8,,嶋太郎,1686,6280
9,,きぃちゃ,666,4736
10,,叢雲のジュウザ,1208,4224
11,,Mｉnelva,1923,4119
12,,DarkGradation,1801,4062
13,,おばさんULT,1817,3981
14,,☆もいちゃん☆,1456,3838
15,,新羅三郎,1801,3355
16,,pikashu,2000,3218
17,,死神のJ,1390,3111
18,,毒おじや,1817,3046
19,,らぶのーと♪,2000,3000
20,,八番手,2000,2987
21,,武神゜,2000,2924
22,,エルスト,1086,2915
23,,ティダ射手,1893,2856
24,,†Einzbern,1191,2839
25,,DancingBravo,1784,2768
26,,shnzi,1512,2621
27,,☆セントレア☆,1929,2613
28,,☆夢露くん☆,1279,2559
29,,Rosenritter2,1281,2516
30,,ﾏｰｺﾞｯﾄ,2000,2445
31,,gingingin,1917,2426
32,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,2000,2403
33,,ブレイブスカイ,1884,2398
34,,大木陸,1561,2392
35,,ゆめごん,1951,2372
36,,れっどしーふ,1906,2351
37,,†金獅子姫†,1837,2263
38,,neon43,1950,2253
39,,ピアッサ,970,2223
40,,AllRangeClear☆,1947,2189
41,,パラヌス,1810,2175
42,,_Jun_,1789,2170
43,,ペったー,1573,2162
44,,∬purposefire∬,2000,2152
45,,段四郎,1445,2138
46,,PersephoneP,1822,2123
47,,チャットとろい,1058,2099
48,,２２３２,1876,2095
49,,醤油取って,1915,2060
50,,雷神の弓,1758,2038
51,,きゃぴ☆,1923,2034
52,,啓士郎,1887,2031
53,,LOVEマシーン♪,1834,1985
54,,jun53,920,1972
55,,チャット入力苦手,1041,1969
56,,クレモル,1901,1963
57,,δsnowδ,1851,1958
58,,ソルディエンヌ,1812,1955
59,,私は返事出来ん,1099,1951
60,,超越ゆめんごⅤ,1792,1946
61,,ぽこっさん,1927,1931
62,,腰痛の爺,1809,1897
63,,＋ゆい＋,1787,1877
64,,マーキψ,1629,1860
65,,高天原ゆとり,1945,1844
66,,ナットウキナーゼ,1418,1823
67,,レミニセンス,1847,1817
68,,∬Veloce∬,1923,1800
69,,苺桜三玖,1772,1788
70,,Lionel・MessiⅡ,1838,1761
71,,kino2,952,1759
72,,ShineLight,1966,1747
73,,ブルーマンジェロ,1042,1744
74,,愛知のトッシー,1241,1734
75,,潜伏期間,1731,1731
76,,６９５,900,1716
77,,dokuringo,1828,1695
78,,スガサワ,1714,1687
79,,北国ウルフ,1570,1683
80,,浅研,1787,1680
81,,つよみん,1994,1665
82,,パリバリ,1724,1654
83,,楼麗莱,951,1654
84,,HIMAMA,1839,1651
85,,Ψmo☆moΨ,1524,1647
86,,◇妖精◇,1810,1636
87,,コールドプレイ,1858,1625
88,,＄reef＄,1828,1617
89,,amagon,1975,1613
90,,RSQ_RAY,1573,1602
91,,TS020,1335,1594
92,,ダーシュ！,1845,1592
93,,bitaminn,1874,1590
94,,（とち）,1231,1580
95,,五十嵐由貴,2000,1577
96,,WildCandy♪,1984,1562
97,,バク天,969,1556
98,,megumi♪,1788,1554
99,,ダイワ☆,1125,1551
100,,バイマン先生,1180,1547
