,職業,キャラクター,レベル,ポイント
1,,syouitirou,1816,32654
2,,ニャンニャンマン,907,9479
3,,ひろ１００１,1474,9043
4,,ＤＭＺ,1562,7045
5,,つらあじ,1408,6461
6,,ミルリ,1851,6265
7,,ＬＡ：ＮＡ,1741,6157
8,,嶋太郎,1586,5639
9,,きぃちゃ,666,4736
10,,叢雲のジュウザ,1195,4224
11,,DarkGradation,1800,4062
12,,おばさんULT,1802,3936
13,,☆もいちゃん☆,1456,3838
14,,新羅三郎,1730,3182
15,,死神のJ,1390,3111
16,,Mｉnelva,1809,3013
17,,エルスト,1074,2902
18,,†Einzbern,1191,2839
19,,DancingBravo,1779,2755
20,,毒おじや,1666,2641
21,,☆夢露くん☆,1263,2559
22,,八番手,1843,2516
23,,Rosenritter2,1263,2516
24,,shnzi,1412,2438
25,,大木陸,1544,2348
26,,pikashu,1814,2318
27,,ティダ射手,1652,2271
28,,らぶのーと♪,1827,2249
29,,ブレイブスカイ,1804,2238
30,,ピアッサ,969,2223
31,,武神゜,1829,2209
32,,ペったー,1561,2152
33,,_Jun_,1767,2146
34,,段四郎,1445,2138
35,,チャットとろい,1047,2094
36,,パラヌス,1785,2053
37,,†金獅子姫†,1785,2049
38,,☆セントレア☆,1807,2042
39,,gingingin,1803,2034
40,,ゆめごん,1803,2013
41,,雷神の弓,1729,1998
42,,ﾏｰｺﾞｯﾄ,1846,1988
43,,jun53,920,1972
44,,チャット入力苦手,1032,1965
45,,２２３２,1770,1957
46,,neon43,1832,1951
47,,私は返事出来ん,1090,1940
48,,超越ゆめんごⅤ,1788,1935
49,,ソルディエンヌ,1788,1906
50,,腰痛の爺,1809,1897
51,,AllRangeClear☆,1805,1882
52,,＋ゆい＋,1787,1877
53,,δsnowδ,1811,1872
54,,啓士郎,1789,1857
55,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1843,1841
56,,きゃぴ☆,1827,1831
57,,PersephoneP,1668,1824
58,,れっどしーふ,1807,1822
59,,ナットウキナーゼ,1408,1820
60,,LOVEマシーン♪,1780,1819
61,,マーキψ,1607,1816
62,,レミニセンス,1830,1790
63,,苺桜三玖,1763,1768
64,,ブルーマンジェロ,1040,1744
65,,愛知のトッシー,1226,1734
66,,millay,1802,1724
67,,kino2,921,1723
68,,∬purposefire∬,1832,1718
69,,６９５,900,1716
70,,Lionel・MessiⅡ,1806,1695
71,,スガサワ,1713,1686
72,,北国ウルフ,1560,1683
73,,醤油取って,1780,1676
74,,パリバリ,1724,1654
75,,楼麗莱,951,1654
76,,クレモル,1811,1652
77,,dokuringo,1785,1616
78,,浅研,1729,1604
79,,TS020,1312,1588
80,,∬Veloce∬,1803,1581
81,,HIMAMA,1794,1571
82,,（とち）,1193,1569
83,,バク天,965,1556
84,,ダイワ☆,1125,1551
85,,バイマン先生,1179,1546
86,,ハイシェン姫,1706,1538
87,,tururu,1019,1537
88,,銀九朗,1684,1524
89,,＄reef＄,1733,1519
90,,newkoara,1414,1519
91,,Leila。,1510,1516
92,,・まゆしぃ・,1618,1511
93,,Invisible元老,908,1509
94,,モルディブ。,1718,1495
95,,Ψmo☆moΨ,1434,1492
96,,GLASS7,1728,1487
97,,エクアカイザー,1156,1481
98,,天´,1500,1477
99,,高天原ゆとり,1818,1469
100,,megumi♪,1715,1468
