,職業,キャラクター,レベル,ポイント
1,n8,krisu,1813,13477
2,n4,Tengallon,1536,9845
3,n5,キュウチャン,1180,7612
4,n7,ミツリン,1758,6301
5,n7,♪D－cyan♪,1432,6198
6,n8,ロザリナ☆,1698,5382
7,n8,jeil,978,5139
8,n16,mttt,1827,5054
9,n6,七色インコ,615,4860
10,n8,♪もも,1451,4346
11,n8,∴ジャヌψ,1301,4269
12,n8,槍まーりも,1461,4228
13,n1,takakazuma,977,4158
14,n7,あすみす,1282,4093
15,n5,ﾌｪﾘｯｸｽ,1258,3788
16,n13,たいやきあんこ,1838,3564
17,n9,りるどーぷ,1670,3325
18,n9,レジェンド石橋,1832,3279
19,n2,不協和音♪,1271,3271
20,n2,トト・レイニス,1597,3185
21,n8,夜刃神,1570,2919
22,n4,筋肉♂パイセン,1657,2793
23,n19,ﾌｪﾘｱ,1801,2790
24,n2,桃牙,1297,2781
25,n19,ζhaluluζ,1822,2755
26,n1,ルベーグ2世,1802,2729
27,n3,ちゃらめる,1754,2681
28,n21,Liliel,1733,2678
29,n1,セヴィ・ティセス,1422,2563
30,n10,ﾄﾛﾄﾛｵﾖﾖ,529,2561
31,n7,ザンゾウ,924,2556
32,n10,CherryShuffle,997,2516
33,n9,‐鏡月‐,1573,2499
34,n8,二階堂パンパース,1828,2490
35,n2,shogi,1789,2486
36,n15,＄ＨＩＤＥ＄,1762,2454
37,n6,しーふ君,888,2280
38,n1,ｋａｚｕｋｕｎ剣,1714,2274
39,n0,超炒飯,1016,2201
40,n19,Inocent,1740,2195
41,n7,アバブ,1804,2191
42,n7,２式改,1600,2159
43,n8,天日槍,1320,2150
44,n1,サイバーナイト,1741,2139
45,n24,アリス・ワンダー,1832,2118
46,n10,てのひら,1574,2111
47,n8,misya☆,1249,2110
48,n18,弐華威堂,1738,2102
49,n10,小茉里,1110,2079
50,n2,anderson,1291,2070
51,n8,【愛】チェルシー,1470,2055
52,n21,∬ましゅまろ∬,1683,2045
53,n1,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
54,n5,RhymeDealer,1298,2010
55,n13,アリス☆☆,1302,1984
56,n9,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
57,n21,夜廻まるか,1744,1976
58,n4,黄金卿の案内人,1009,1943
59,n1,ｱﾆﾘｿ,1820,1940
60,n9,アルス君,1699,1939
61,n0,むぎちゃ。,1756,1933
62,n4,ψXENOψ,1836,1932
63,n1,†LightSide†,1779,1905
64,n6,†盗掘者†,994,1897
65,n9,～マハルコ～，,1234,1893
66,n1,RockAce,1662,1887
67,n1,FalkeNaze,1708,1881
68,n9,陽奈♪,1637,1873
69,n0,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
70,n7,元団長さん,1780,1817
71,n10,永遠の暗闇,1719,1814
72,n9,れもんψ,1822,1790
73,n9,ｍｅｒｙ,1449,1789
74,n8,思いやりGDX,1823,1785
75,n4,しらすたっぷ。,1800,1775
76,n0,otasam,1376,1764
77,n5,ラクサスドレアン,1801,1761
78,n8,子供部屋おばさん,1731,1760
79,n2,＠みゆ＠,1259,1747
80,n2,ひるの,1713,1721
81,n2,豹弦,1736,1720
82,n5,エルロン5,1738,1718
83,n1,Jamii,1603,1707
84,n0,筋弛緩剤,1171,1679
85,n13,更級？,1090,1665
86,n9,ボイスブリザード,1519,1662
87,n9,＊鬼鮫＊,1821,1659
88,n4,サクラサケ,1804,1659
89,n22,近代的なsouei,1575,1652
90,n4,emg4159,1511,1651
91,n2,ＣＯＯＬ－ＪＯＥ,1351,1651
92,n6,べルカンプ,1732,1638
93,n24,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1819,1633
94,n8,やわら,1009,1627
95,n19,グライムズ01,1754,1619
96,n7,ネコ・ジャラシ,1714,1607
97,n18,エルネスティ,1507,1601
98,n10,Ameron,927,1594
99,n9,†大和なでし子,1494,1591
100,n9,真夏の雨§,1740,1590
