,職業,キャラクター,レベル,ポイント
1,,krisu,1888,14342
2,,Tengallon,1585,10489
3,,キュウチャン,1209,7620
4,,ミツリン,1818,6541
5,,♪D－cyan♪,1465,6244
6,,mttt,2000,5387
7,,ロザリナ☆,1698,5382
8,,jeil,990,5188
9,,七色インコ,615,4860
10,,∴ジャヌψ,1355,4368
11,,♪もも,1461,4346
12,,たいやきあんこ,2000,4309
13,,槍まーりも,1483,4239
14,,takakazuma,986,4168
15,,あすみす,1283,4093
16,,レジェンド石橋,1953,3864
17,,不協和音♪,1454,3845
18,,ﾌｪﾘｯｸｽ,1272,3799
19,,りるどーぷ,1697,3402
20,,アリス・ワンダー,1980,3295
21,,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1718,3266
22,,トト・レイニス,1598,3185
23,,ザンゾウ,926,3181
24,,夜刃神,1617,3131
25,,ちゃらめる,1830,3041
26,,ﾌｪﾘｱ,1879,2984
27,,桃牙,1359,2952
28,,ルベーグ2世,1842,2896
29,,ぽいんこ,1602,2842
30,,shogi,1839,2816
31,,セヴィ・ティセス,1481,2811
32,,筋肉♂パイセン,1657,2793
33,,ζhaluluζ,1823,2755
34,,ψXENOψ,2000,2751
35,,Liliel,1764,2745
36,,れもんψ,1906,2678
37,,ｋａｚｕｋｕｎ剣,1817,2653
38,,二階堂パンパース,1910,2577
39,,ﾄﾛﾄﾛｵﾖﾖ,535,2561
40,,＄ＨＩＤＥ＄,1812,2528
41,,CherryShuffle,997,2516
42,,‐鏡月‐,1573,2499
43,,思いやりGDX,1934,2417
44,,∬ましゅまろ∬,1750,2353
45,,サイバーナイト,1863,2343
46,,§ＮＥＸＵＳ§,1024,2342
47,,アルス君,1831,2340
48,,むぎちゃ。,1854,2283
49,,しーふ君,888,2280
50,,ボイスブリザード,1789,2278
51,,陽奈♪,1777,2260
52,,２式改,1650,2240
53,,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,1929,2224
54,,超炒飯,1031,2205
55,,アバブ,1811,2195
56,,Inocent,1741,2195
57,,ラクサスドレアン,1966,2151
58,,天日槍,1341,2150
59,,黄金卿の案内人,1014,2126
60,,てのひら,1576,2111
61,,misya☆,1270,2110
62,,RockAce,1746,2108
63,,弐華威堂,1740,2102
64,,小茉里,1123,2090
65,,【愛】チェルシー,1488,2079
66,,†LightSide†,1819,2070
67,,anderson,1313,2070
68,,近代的なsouei,1704,2059
69,,アリス☆☆,1342,2035
70,,虐殺ｵｰﾊﾞｰﾄﾞﾗｲﾌﾞ,1125,2017
71,,永遠の暗闇,1854,2011
72,,RhymeDealer,1299,2010
73,,ﾄｰﾀﾙﾃﾝﾎﾞｽ,1717,1978
74,,夜廻まるか,1745,1976
75,,ｱﾆﾘｿ,1844,1971
76,,ひるの,1800,1965
77,,～マハルコ～，,1259,1923
78,,しらすたっぷ。,1915,1909
79,,†盗掘者†,1006,1909
80,,ｍｅｒｙ,1515,1902
81,,＊鬼鮫＊,1894,1891
82,,emg4159,1580,1882
83,,FalkeNaze,1708,1881
84,,Jamii,1678,1868
85,,ﾀｲｶﾞｰﾀﾅｶ,1277,1848
86,,カジュアル,1970,1838
87,,†フィル†,1842,1823
88,,真夏の雨§,1804,1819
89,,元団長さん,1780,1817
90,,ホロックス,1810,1777
91,,子供部屋おばさん,1737,1776
92,,豹弦,1766,1772
93,,愛泉,1899,1764
94,,otasam,1397,1764
95,,あぷりこ,1912,1751
96,,エルロン5,1775,1751
97,,＠みゆ＠,1260,1747
98,,☆キノ♪,1864,1743
99,,ずっさん,1813,1723
100,,アルネホーク,1402,1701
