,職業,キャラクター,レベル,ポイント
1,,syouitirou,1812,32478
2,,ニャンニャンマン,906,9457
3,,ひろ１００１,1473,9043
4,,ＤＭＺ,1519,6789
5,,ミルリ,1849,6244
6,,ＬＡ：ＮＡ,1740,6157
7,,嶋太郎,1559,5183
8,,きぃちゃ,666,4736
9,,叢雲のジュウザ,1191,4224
10,,DarkGradation,1800,4062
11,,おばさんULT,1800,3921
12,,☆もいちゃん☆,1456,3838
13,,新羅三郎,1715,3142
14,,死神のJ,1390,3111
15,,Mｉnelva,1806,2993
16,,エルスト,1070,2897
17,,†Einzbern,1191,2839
18,,DancingBravo,1763,2685
19,,毒おじや,1656,2620
20,,☆夢露くん☆,1256,2559
21,,Rosenritter2,1259,2516
22,,八番手,1840,2483
23,,shnzi,1407,2403
24,,大木陸,1538,2328
25,,pikashu,1811,2310
26,,らぶのーと♪,1825,2248
27,,ブレイブスカイ,1803,2238
28,,ピアッサ,968,2223
29,,武神゜,1827,2209
30,,段四郎,1445,2138
31,,ペったー,1555,2137
32,,_Jun_,1736,2095
33,,チャットとろい,1046,2094
34,,ティダ射手,1575,2057
35,,†金獅子姫†,1784,2049
36,,gingingin,1800,2020
37,,ゆめごん,1802,2010
38,,☆セントレア☆,1801,1997
39,,雷神の弓,1724,1993
40,,jun53,920,1972
41,,チャット入力苦手,1026,1965
42,,パラヌス,1768,1942
43,,私は返事出来ん,1086,1940
44,,２２３２,1754,1935
45,,neon43,1830,1900
46,,腰痛の爺,1809,1897
47,,ソルディエンヌ,1777,1893
48,,超越ゆめんごⅤ,1747,1878
49,,AllRangeClear☆,1802,1867
50,,δsnowδ,1810,1865
51,,ﾏｰｺﾞｯﾄ,1843,1861
52,,＋ゆい＋,1775,1836
53,,ナットウキナーゼ,1406,1818
54,,マーキψ,1597,1805
55,,ﾏｲｹﾙ・ﾏｲﾔﾝｽﾞ,1841,1803
56,,れっどしーふ,1805,1800
57,,レミニセンス,1827,1790
58,,啓士郎,1755,1787
59,,LOVEマシーン♪,1775,1783
60,,PersephoneP,1660,1783
61,,苺桜三玖,1750,1759
62,,ブルーマンジェロ,1032,1744
63,,きゃぴ☆,1825,1738
64,,愛知のトッシー,1226,1734
65,,６９５,900,1716
66,,millay,1798,1711
67,,kino2,918,1711
68,,Lionel・MessiⅡ,1804,1695
69,,スガサワ,1712,1686
70,,北国ウルフ,1557,1683
71,,醤油取って,1779,1676
72,,楼麗莱,951,1654
73,,クレモル,1810,1652
74,,パリバリ,1722,1652
75,,dokuringo,1781,1598
76,,TS020,1303,1585
77,,∬Veloce∬,1803,1581
78,,∬purposefire∬,1826,1576
79,,浅研,1717,1574
80,,HIMAMA,1794,1571
81,,（とち）,1186,1564
82,,バク天,963,1556
83,,ダイワ☆,1125,1551
84,,バイマン先生,1179,1546
85,,ハイシェン姫,1706,1538
86,,tururu,1019,1537
87,,newkoara,1411,1517
88,,Leila。,1510,1516
89,,Invisible元老,908,1509
90,,モルディブ。,1716,1495
91,,GLASS7,1727,1487
92,,・まゆしぃ・,1613,1486
93,,エクアカイザー,1147,1480
94,,銀九朗,1671,1474
95,,いみそ～れ,1387,1468
96,,高嶋彩,670,1466
97,,高天原ゆとり,1817,1459
98,,megumi♪,1713,1459
99,,＄reef＄,1676,1457
100,,天´,1480,1449
