,職業,キャラクター,レベル,ポイント
1,n8,ミウ,26,65535
2,n9,krisu,2023,15773
3,n4,Tengallon,1895,14330
4,n18,GameMaster1,1,9057
5,n7,ミツリン,2002,7919
6,n9,Magic1an,2004,7749
7,n5,キュウチャン,1370,7709
8,n7,ザンゾウ,937,7165
9,n5,ψXENOψ,2017,6703
10,n7,♪D－cyan♪,1610,6395
11,n16,mttt,2032,5859
12,n8,ロザリナ☆,1698,5382
13,n8,jeil,1039,5290
14,n16,VVVV0VVV,2000,4877
15,n6,七色インコ,617,4860
16,n19,骨ラーメン☆,2033,4739
17,n12,たいやきあんこ,2013,4589
18,n8,∴ジャヌψ,1417,4495
19,n8,夜刃神,1904,4446
20,n3,ちゃらめる,2010,4412
21,n8,♪もも,1506,4347
22,n2,不協和音♪,1598,4340
23,n9,ボイスブリザード,2002,4292
24,n22,近代的なsouei,1979,4263
25,n8,槍まーりも,1500,4253
26,n1,takakazuma,1038,4216
27,n10,永遠の暗闇,2041,4159
28,n16,ΨtinariΨ,2032,4157
29,n9,レジェンド石橋,2000,4146
30,n8,azusachan,2001,4133
31,n7,あすみす,1283,4093
32,n9,りるどーぷ,2002,3895
33,n5,ﾌｪﾘｯｸｽ,1449,3874
34,n20,Liliel,2001,3836
35,n25,アリス・ワンダー,2004,3803
36,n18,†フィル†,2000,3671
37,n1,アルネホーク,2000,3660
38,n1,†LightSide†,2024,3653
39,n19,ﾌｪﾘｱ,2015,3619
40,n9,陽奈♪,2000,3618
41,n19,6shou,2000,3617
42,n20,∬ましゅまろ∬,1978,3615
43,n1,ｸﾗｯｼｬｰ☆ｼﾞｮｰ,1816,3516
44,n1,サイバーナイト,2033,3486
45,n1,ルベーグ2世,2000,3382
46,n2,桃牙,1563,3309
47,n1,セヴィ・ティセス,1640,3280
48,n4,黄金卿の案内人,1045,3279
49,n0,ｋａｚｕｋｕｎ剣,1905,3249
50,n7,ずっさん,2021,3218
51,n8,とかいっぺ大将,1994,3209
52,n2,トト・レイニス,1610,3185
53,n4,emg4159,2000,3145
54,n0,むぎちゃ。,2000,3114
55,n9,思いやりGDX,2010,3088
56,n9,‐鏡月‐,2000,3073
57,n15,＄ＨＩＤＥ＄,2002,3069
58,n0,あるせん,1936,3054
59,n7,アバブ,2002,3037
60,n9,アルス君,2000,3018
61,n2,shogi,1867,2933
62,n19,♪☆神崎葵☆♪,2000,2893
63,n9,濁心,2001,2862
64,n25,『追浪』♀少女ん,2000,2854
65,n12,ぽいんこ,1602,2842
66,n1,ｱﾆﾘｿ,2007,2794
67,n4,筋肉♂パイセン,1657,2793
68,n1,ウリ☆,2010,2773
69,n9,由利奈,2000,2764
70,n19,ζhaluluζ,1823,2755
71,n8,れもんψ,1915,2723
72,n9,QQBX,1613,2651
73,n8,二階堂パンパース,1910,2577
74,n10,ﾄﾛﾄﾛｵﾖﾖ,577,2561
75,n24,ｷｬﾌﾟﾃﾝ・ﾌｧﾙ君,2001,2545
76,n9,φAimerφ,2000,2528
77,n10,CherryShuffle,997,2516
78,n9,＊鬼鮫＊,2009,2503
79,n9,もぐらⅲ,2008,2498
80,n4,パイカル,1589,2482
81,n19,マハーデーヴィー,2006,2481
82,n1,RockAce,1878,2471
83,n7,ﾃﾞｨｰﾝ･ｳｨﾝﾁｪｽﾀｰ,2000,2460
84,n20,夜廻まるか,2000,2456
85,n13,kininaru姫,2000,2438
86,n2,ひるの,1927,2430
87,n5,ラクサスドレアン,2000,2414
88,n20,純燼,2020,2402
89,n10,あぷりこ,2010,2401
90,n9,緋色＄,2000,2400
91,n9,レリュム,2000,2399
92,n6,hanacyan,2011,2398
93,n9,魔法姫ひかり,2000,2379
94,n21,対立ちゃん,2031,2378
95,n0,超炒飯,1295,2343
96,n2,豹弦,2001,2342
97,n2,§ＮＥＸＵＳ§,1024,2342
98,n9,晴和,2000,2330
99,n6,しーふ君,888,2280
100,n22,麦克雷,2000,2273
